,GEOID10,Total_PO_1,Male_new,Male_Und_2,Male_Und_3,Male_Ove_1,Female,Female_U_2,Female_U_3,Female_O_1,fullarea_age,new_area,area_acre,weight,TotPopNS,Males_ns,Males_ns_under5,Males_ns_under18,Males_ns_over65,Females_ns,Females_ns_under5,Females_ns_under18,Females_ns_over65,Under5_ns,Under18_ns,Over65_ns,W_C_under5,W_C_under18,Norm_TotPopNS,Norm_M_ns,Norm_M_ns_un5,Norm_M_ns_un18,Norm_M_ns_ov65,Norm_F_ns,Norm_F_ns_un5,Norm_F_ns_un18,Norm_F_ns_ov65,Norm_Under5,Norm_Under18,Norm_Over65_ns,Norm_W_C_under5,Norm_W_C_under18
27,484530004011,2086.0000002205234,966.0000001021216,17.00000000179717,79.00000000835155,65.00000000687153,1120.0000001184019,36.00000000380577,203.00000002146032,32.00000000338291,9038659.423957244,4.947978725056146e-05,1.1358996154858003e-09,5.47423958904943e-12,1.1419263783964307e-08,5.288115443580787e-09,9.306207302367843e-11,4.3246492758062333e-10,3.5582557332582934e-10,6.131148340383521e-09,1.970726252266132e-10,1.1112706366945133e-09,1.751756668681006e-10,2.9013469825029164e-10,1.5437355642751365e-09,5.310012401939299e-10,6.2242104134072e-09,6.5636132679641445e-09,10.053057178895628,4.655442586199989,0.08192807863913022,0.38072460073478165,0.3132544183260862,5.397614592695639,0.17349475476521697,0.9783176449260846,0.15421755979130397,0.25542283340434724,1.3590422456608662,0.4674719781173901,5.4795426713347695,5.778339193430421
28,484530004012,2000.9999995086384,943.9999997681932,20.999999994843282,30.9999999923877,62.99999998452984,1056.9999997404452,19.99999999508884,33.99999999165103,32.99999999189659,14453490.345454656,217917.3355100105,5.002693652663235,0.015077142634861295,30.169362404949123,14.232822643814078,0.31661999525433865,0.46739142156592844,0.9498599857630159,15.936539761135045,0.30154285262317965,0.5126228494594054,0.49754570682824645,0.6181628478775183,0.9800142710253339,1.4474056925912624,16.253159756389383,16.403931182700973,6.030623599925643,2.8450318232532767,0.06328990284779536,0.09342795182293599,0.18986970854338606,3.185591776672366,0.060276097950281285,0.1024693665154782,0.09945556161796414,0.12356600079807664,0.1958973183384142,0.2893252701613502,3.2488816795201614,3.279019728495302
31,484530004023,802.0000006065147,471.0000003561951,21.00000001588131,21.00000001588131,15.000000011343793,331.0000002503197,0.0,0.0,55.00000004159391,6669226.725044988,5.763988090647966e-05,1.3232295892212961e-09,8.642663277591727e-12,6.931415953870468e-09,4.070694406824178e-09,1.8149592896668307e-10,1.8149592896668307e-10,1.296399492619165e-10,2.8607215470462908e-09,0.0,0.0,4.753464806270272e-10,1.8149592896668307e-10,1.8149592896668307e-10,6.049864298889437e-10,3.042217476012974e-09,3.042217476012974e-09,5.238256467609312,3.0763326636458683,0.13716132895236352,0.13716132895236352,0.09797237782311682,2.1619238039634445,0.0,0.0,0.359232052018095,0.13716132895236352,0.13716132895236352,0.45720442984121185,2.2990851329158084,2.2990851329158084
33,484530005002,767.0000015324758,285.00000056943367,10.000000019980128,16.000000031968206,16.000000031968206,482.0000009630422,26.000000051948334,33.00000006593442,34.00000006793244,2381864.177760799,4.1367494701570126e-05,9.496670041682766e-10,1.7367696734269665e-11,1.332102342180041e-08,4.949793579156606e-09,1.7367696768970545e-10,2.7788314830352876e-10,2.7788314830352876e-10,8.371229842643804e-09,4.515601159932342e-10,5.73133993376028e-10,5.905016901449986e-10,6.252370836829396e-10,8.510171416795568e-10,8.683848384485273e-10,8.544906810333509e-09,8.649112990947334e-09,14.027046705141696,5.212135998651087,0.18288196486495037,0.29261114378392067,0.29261114378392067,8.81491070649061,0.475493108648871,0.6035104840543363,0.6217986805408314,0.6583750735138214,0.896121627838257,0.914409824324752,8.99779267135556,9.107521850274532
34,484530005003,1120.000002629082,598.0000014037421,13.000000030516132,96.0000002253499,11.000000025821342,522.00000122534,14.000000032863525,42.000000098590576,11.000000025821342,4239832.058949179,0.00019428219847691377,4.460105566503989e-09,4.582308822040127e-11,5.132185892732208e-08,2.7402206820123755e-08,5.957001482635599e-10,4.39901647948475e-09,5.040539716076275e-10,2.3919652107198326e-08,6.41523236591526e-10,1.924569709774578e-09,5.040539716076275e-10,1.2372233848550859e-09,6.3235861892593274e-09,1.008107943215255e-09,2.4515352255461886e-08,2.8318668586683074e-08,11.506870893988777,6.143847138040437,0.13356189430522689,0.9863032194847524,0.11301391056596119,5.3630237559483405,0.14383588617485973,0.4315076585245791,0.11301391056596119,0.2773977804800866,1.4178108780093315,0.22602782113192238,5.496585650253568,6.349326975433093
35,484530005004,1749.999997379806,792.9999988126779,0.0,25.999999961071406,51.99999992214281,956.9999985671283,55.9999999161538,148.9999997769092,0.0,4260447.209627981,0.0001912008913856622,4.389368489110703e-09,4.4878127102144685e-11,7.85367223111638e-08,3.5588354738715943e-08,0.0,1.1668313029087194e-09,2.333662605817439e-09,4.2948367572447864e-08,2.5131751139572417e-09,6.686840928207661e-09,0.0,2.5131751139572417e-09,7.85367223111638e-09,2.333662605817439e-09,4.2948367572447864e-08,4.411519887535658e-08,17.89248783874045,8.107853060640673,0.0,0.2658312478898582,0.5316624957797164,9.784634778099779,0.5725596108396944,1.523417535984187,0.0,0.5725596108396944,1.7892487838740454,0.5316624957797164,9.784634778099779,10.050466025989637
36,484530006011,1271.0000021627077,469.0000007980408,0.0,9.000000015314216,11.000000018717374,802.0000013646668,4.000000006806318,13.000000022120535,0.0,2121204.6136157564,0.00037465096129361657,8.600802600863557e-09,1.7662179258369385e-10,2.244862987558562e-07,8.283562086270381e-08,0.0,1.589596135958069e-09,1.9428397217265285e-09,1.4165067789315238e-07,7.064871715369195e-10,2.2960833074949884e-09,0.0,7.064871715369195e-10,3.885679443453058e-09,1.9428397217265285e-09,1.4165067789315238e-07,1.4324027402911045e-07,26.10062213651047,9.631150103873651,0.0,0.18481951158819374,0.22589051416334785,16.46947203263682,0.08214200515030831,0.26696151673850205,0.0,0.08214200515030831,0.4517810283266958,0.22589051416334785,16.46947203263682,16.654291544225014
37,484530006012,8875.99999769939,3648.9999990541996,0.0,22.99999999403853,0.0,5226.99999864519,0.0,87.9999999771909,0.0,9862182.485437348,1472915.2804561018,33.813482104134565,0.14934983028665624,1325.6290932807651,544.9775305747535,0.0,3.4350460957027487,0.0,780.6515627060115,0.0,13.142785061819213,0.0,0.0,16.577831157521963,0.0,780.6515627060115,784.0866088017143,39.20415795091015,16.117166782657858,0.0,0.10158806138699114,0.0,23.08699116825229,0.0,0.3886847566110966,0.0,0.0,0.49027281799808775,0.0,23.08699116825229,23.18857922963928
38,484530006031,1034.9999955424205,365.9999984236966,0.0,0.0,22.99999990094268,668.9999971187241,0.0,15.99999993109056,0.0,2316898.6360280695,0.0002686439023054507,6.167215388095746e-09,1.1594978655000426e-10,1.20008028562399e-07,4.2437621694529517e-08,0.0,0.0,2.666845079164423e-09,7.757040686786952e-08,0.0,1.8551965768100332e-09,0.0,0.0,1.8551965768100332e-09,2.666845079164423e-09,7.757040686786952e-08,7.757040686786952e-08,19.459029887953037,6.8811641922616555,0.0,0.0,0.43242288639895643,12.577865695691386,0.0,0.3008159209731871,0.0,0.0,0.3008159209731871,0.43242288639895643,12.577865695691386,12.577865695691386
39,484530006032,2467.0000097737584,1593.000006311146,0.0,0.0,0.0,874.0000034626124,0.0,0.0,0.0,2813006.993142315,0.0002955116804012588,6.784014701589964e-09,1.0505188260166843e-10,2.5916299540506774e-07,1.673476496474556e-07,0.0,0.0,0.0,9.181534575761217e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.181534575761217e-08,9.181534575761217e-08,38.202009695575676,24.667937351054746,0.0,0.0,0.0,13.534072344520935,0.0,0.0,0.0,0.0,0.0,0.0,13.534072344520935,13.534072344520935
43,484530006041,1448.0000027473932,1102.0000020909029,31.0000000588185,45.00000008538169,0.0,346.00000065649033,0.0,0.0,0.0,3337007.385340182,0.0002693932792273146,6.184418715043953e-09,8.072900300154776e-11,1.1689559656803547e-07,8.896336147650213e-08,2.5025990977963393e-09,3.632805141962428e-09,0.0,2.7932235091533335e-08,0.0,0.0,0.0,2.5025990977963393e-09,3.632805141962428e-09,0.0,3.043483418932967e-08,3.156504023349576e-08,18.90163036401145,14.385080567086062,0.404661976025107,0.5874125458428973,0.0,4.516549796925388,0.0,0.0,0.0,0.404661976025107,0.5874125458428973,0.0,4.921211772950494,5.103962342768285
44,484530006042,2747.9999906238554,1313.999995516647,0.0,12.999999955644148,10.999999962468126,1433.9999951072084,0.0,8.999999969292103,0.0,2034402.9250567334,330293.7729831277,7.582501675462068,0.16235415753441113,446.1492233823057,213.33336227232522,0.0,2.1106040407459874,1.7858957267850666,232.8158611099805,0.0,1.4611874128241453,0.0,0.0,3.5717914535701327,1.7858957267850666,232.8158611099805,234.92646515072647,58.83931748094443,28.134957485429762,0.0,0.2783519385925318,0.23552856342445005,30.70435999551467,0.0,0.19270518825636823,0.0,0.0,0.47105712684890005,0.23552856342445005,30.70435999551467,30.9827119341072
46,484530007001,1123.000000586747,702.0000003667823,0.0,5.000000002612409,85.00000004441095,421.0000002199649,22.0000000114946,28.000000014629492,93.0000000485908,17393286.87308318,716.2768356841705,0.016443453528103086,4.118122358992641e-05,0.046246514115650325,0.028909218975232884,0.0,0.00020590611805721426,0.0035004040069726424,0.01733729514041744,0.0009059869194517427,0.0011530742611203999,0.003829853795864185,0.0009059869194517427,0.001358980379177614,0.007330257802836828,0.01733729514041744,0.017543201258474656,2.812457494808593,1.7580989860691294,0.0,0.012522072550349924,0.2128752333559487,1.0543585087394636,0.05509711922153966,0.07012360628195957,0.23291054943650857,0.05509711922153966,0.0826456788323095,0.4457857827924573,1.0543585087394636,1.0668805812898137
