,GEOID10,Total_PO_1,Male_new,Male_Und_2,Male_Und_3,Male_Ove_1,Female,Female_U_2,Female_U_3,Female_O_1,fullarea_age,new_area,area_acre,weight,TotPopNS,Males_ns,Males_ns_under5,Males_ns_under18,Males_ns_over65,Females_ns,Females_ns_under5,Females_ns_under18,Females_ns_over65,Under5_ns,Under18_ns,Over65_ns,W_C_under5,W_C_under18,Norm_TotPopNS,Norm_M_ns,Norm_M_ns_un5,Norm_M_ns_un18,Norm_M_ns_ov65,Norm_F_ns,Norm_F_ns_un5,Norm_F_ns_un18,Norm_F_ns_ov65,Norm_Under5,Norm_Under18,Norm_Over65_ns,Norm_W_C_under5,Norm_W_C_under18
273,484530018191,3126.999997832507,1807.9999987467772,142.99999990087895,539.9999996256968,63.99999995563813,1318.9999990857295,120.99999991612835,391.99999972828357,107.99999992513935,7395429.399870234,8.892364757544713e-05,2.0414060508596676e-09,1.2024135823270446e-11,3.759947269330445e-08,2.1739637553404044e-08,1.7194514215358287e-09,6.493033340065368e-09,7.695446921558954e-10,1.5859835139900407e-08,1.4549204336072398e-09,4.7134612394548596e-09,1.2986066680130735e-09,3.1743718551430685e-09,1.1206494579520227e-08,2.068151360168969e-09,1.7579286561436234e-08,2.2352868479965773e-08,18.418419342624528,10.649345113995889,0.8422878049233474,3.180667235374879,0.37696796863702264,7.7690742286286385,0.712705065704371,2.3089288079017636,0.6361334470749757,1.5549928706277183,5.489596043276642,1.0131014157119984,8.611362033551986,10.949741464003516
274,484530018192,1066.0000022310778,563.0000011783272,20.000000041858872,249.00000052114297,7.000000014650605,503.00000105275063,40.000000083717744,179.0000003746369,13.000000027208266,2241596.214708553,0.00016000962278361897,3.6733154909003438e-09,7.138200079643827e-11,7.6093213008262e-08,4.0188066532506106e-08,1.4276400189167354e-09,1.7774118235513357e-08,4.996740066208575e-10,3.59051464757559e-08,2.8552800378334707e-09,1.2777378169304782e-08,9.27966012295878e-10,4.282920056750206e-09,3.055149640481814e-08,1.4276400189167354e-09,3.733278649467263e-08,5.3679264711269254e-08,20.715131383830922,10.940543122980122,0.3886516207097734,4.838712677836679,0.1360280672484207,9.7745882608508,0.7773032414195468,3.478432005352472,0.2526235534613527,1.16595486212932,8.31714468318915,0.3886516207097734,10.163239881560575,14.61330093868748
277,484530018203,3052.0000026088715,1854.0000015848125,107.00000009146436,301.00000025729696,96.00000008206149,1198.000001024059,194.00000016583257,390.00000033337477,99.00000008462591,7993490.254832915,0.00015130037215596408,3.4733786078045014e-09,1.892794853468257e-11,5.776809897723179e-08,3.509241661329873e-08,2.0252904949422677e-09,5.697312513809557e-09,1.8170830608827823e-09,2.2675682363933055e-08,3.672022018867289e-09,7.381899934836303e-09,1.8738669065353693e-09,5.697312513809557e-09,1.3079212448645859e-08,3.6909499674181518e-09,2.4700972858875323e-08,2.8372994877742613e-08,16.63167350873581,10.103251207469262,0.5830894709812358,1.6402797267789901,0.5231456935906414,6.528422301266546,1.0571902557977544,2.1252793802119805,0.5394939965153489,1.6402797267789901,3.7655591069909704,1.0626396901059905,7.111511772247781,8.168702028045537
279,484530018212,1202.0000001785052,684.0000001015786,59.0000000087619,121.00000001796931,68.00000001009846,518.0000000769265,14.000000002079094,52.00000000772235,69.00000001024696,5929432.0358760785,0.0001682027523202123,3.861403864100374e-09,2.836743069192802e-11,3.409765169676121e-08,1.940332259616029e-08,1.6736784110723058e-09,3.432459114233034e-09,1.9289852873375727e-09,1.4694329100600923e-08,3.9714402974597087e-10,1.4751063961993203e-09,1.9573527180337133e-09,2.0708224408182766e-09,4.907565510432354e-09,3.886338005371286e-09,1.6368007511673228e-08,1.812678821483396e-08,8.830376955326647,5.024939964595196,0.4334378039636208,0.8889148182982731,0.49955543507671546,3.8054369907314505,0.10284964839814731,0.3820129797645471,0.506901838533726,0.5362874523617681,1.2709277980628204,1.0064572736104413,4.238874794695072,4.694351809029724
284,484530018224,1582.0000028692648,945.0000017139413,109.0000001976927,256.0000004643058,0.0,637.0000011553234,130.00000023578028,216.00000039175802,41.00000007436147,2499866.170526463,0.00020718821197806148,4.7563868681832296e-09,8.287972149102221e-11,1.31115719636601e-07,7.832133695106697e-08,9.033889658906137e-09,2.121720874018322e-08,0.0,5.2794382685534025e-08,1.077436381337429e-08,1.7902019874529592e-08,3.3980685872949686e-09,1.9808253472280427e-08,3.9119228614712815e-08,3.3980685872949686e-09,6.182827234444016e-08,7.401159142571724e-08,27.566243720347867,16.466561514367086,1.8993176773185316,4.4607828017756335,0.0,11.099682205980777,2.2652412665266892,3.763785488998191,0.7144222455968788,4.164558943845221,8.224568290773826,0.7144222455968788,12.998999883299307,15.560465007756408
285,484530018231,3841.000003086407,1987.000001596639,233.00000018722542,943.0000007577406,27.000000021695648,1854.000001489768,237.00000019043958,535.0000004298953,60.000000048212556,5496985.055417043,3.8126624531287234e-05,8.752668625180724e-10,6.935915624095627e-12,2.664085193355836e-08,1.3781664356152164e-08,1.6160683417128607e-09,6.540568438777801e-09,1.8726972200106112e-10,1.2859187577406197e-08,1.6438120042315365e-09,3.710714861872878e-09,4.161549377801358e-10,3.259880345944397e-09,1.025128330065068e-08,6.034246597811969e-10,1.4475255919119057e-08,1.9399756016183997e-08,30.437404949748437,15.745671344740991,1.8463721305106444,7.472656305028059,0.21395728550981719,14.691733605007446,1.8780695061417285,4.239523990657489,0.4754606344662604,3.7244416366523727,11.712180295685549,0.6894179199760776,16.53810573551809,22.164389910035506
287,484530018233,2383.000000236626,1468.0000001457686,31.00000000307822,280.0000000278033,0.0,915.0000000908572,128.00000001271007,301.00000002988855,11.000000001092271,9751149.55995668,0.00020676977394751966,4.746780852789708e-09,2.1204656197318983e-11,5.053069572322871e-08,3.1128435300755236e-08,6.573443421821611e-10,5.937303735838875e-09,0.0,1.9402260422473463e-08,2.7141959935263426e-09,6.38260151602679e-09,2.3325121819367003e-10,3.371540335708504e-09,1.2319905251865665e-08,2.3325121819367003e-10,2.0059604764655623e-08,2.5339564158312338e-08,10.645255656479602,6.5577991203155905,0.138482134012114,1.2508063717223201,0.0,4.08745653616401,0.571797198501632,1.344616849601494,0.04913882174623399,0.710279332513746,2.595423221323814,0.04913882174623399,4.225938670176124,5.33826290788633
289,484530018242,1059.9999991893162,545.9999995824214,15.999999987763264,44.99999996558418,78.99999993958112,513.9999996068949,36.99999997170255,61.99999995258265,94.99999992734438,9485913.66774596,0.00024119328158800357,5.537035849127722e-09,2.5426468133281654e-11,2.6952056200665728e-08,1.3882851590154235e-08,4.068234898213695e-10,1.1441910651226017e-09,2.008690980993012e-09,1.3069204610511495e-08,9.40779320211917e-10,1.5764410230578067e-09,2.415514470814381e-09,1.3476028100332867e-09,2.720632088180408e-09,4.4242054518073935e-09,1.3476028100332864e-08,1.4213395675634096e-08,4.867596478522281,2.5072713936539297,0.07347315439278915,0.20664324672971945,0.36277369981439644,2.3603250848683515,0.16990666953332492,0.28470847327205795,0.4362468542071855,0.2433798239261141,0.49135172000177735,0.799020554021582,2.4337982392611406,2.566968331598071
290,484530018261,851.9999791145435,476.99998830708597,13.999999656811747,112.99999722998054,21.999999460704174,374.99999080745755,36.99999909300247,89.9999977937898,11.99999970583864,25687695.621309422,0.001414475020633099,3.247187834327592e-08,5.5064301659651817e-11,4.691478386398027e-08,2.6265671247791772e-08,7.70900204337704e-10,6.222265935011468e-09,1.2114146068163918e-09,2.06491126161885e-08,2.0373791114639316e-09,4.955787027885239e-09,6.60771603718032e-10,2.8082793158016357e-09,1.1178052962896707e-08,1.872186210534424e-09,2.1420012820526206e-08,2.687137855119997e-08,1.4447819546507725,0.8088744041882846,0.02374054855059955,0.19162014187269635,0.037306576293799285,0.6359075504624879,0.0627428783122988,0.15261781211099706,0.020349041614799612,0.08648342686289835,0.34423795398369345,0.0576556179085989,0.6596480990130875,0.8275276923351844
291,484530018262,1769.9999992307576,860.9999996258092,46.999999979573786,134.99999994132898,72.99999996827418,908.9999996049484,84.99999996305898,157.99999993133315,165.99999992785635,8939276.49311714,6.164408510681788e-06,1.415153468935213e-10,6.895869610284589e-13,1.2205689204899126e-09,5.93734373187466e-10,3.2410587154251914e-11,9.309423969838317e-11,5.033984813319979e-11,6.268345473024467e-10,5.861489166194496e-11,1.0895473979514473e-10,1.1447143548097486e-10,9.102547881619688e-11,2.020489794935279e-10,1.6481128361417465e-10,6.592451344566986e-10,7.199287870008298e-10,8.624993311914718,4.195547594100889,0.22902524613558856,0.6578384729426481,0.35572006314676524,4.42944571781383,0.4141945940750006,0.7699146572217658,0.8088976778405894,0.6432198402105892,1.4277531301644137,1.1646177409873546,4.658470963949418,5.0872841907564785
295,484530018291,1155.000000387787,667.0000002239428,42.000000014101346,110.0000000369321,24.00000000805791,488.0000001638442,0.0,49.00000001645157,25.00000000839366,10657389.974572046,0.0006721801308179204,1.543113247975024e-08,6.307174011851923e-11,7.28478598613481e-08,4.206885067317679e-08,2.6490130858672043e-09,6.937891415366487e-09,1.513721763352688e-09,3.077900918817133e-08,0.0,3.0905152668450715e-09,1.5767935034923834e-09,2.6490130858672043e-09,1.0028406682211558e-08,3.090515266845071e-09,3.342802227403853e-08,3.7716900603537816e-08,4.7208369156926056,2.7262322275038686,0.17166679693427658,0.44960351578024815,0.09809531253387231,1.9946046881887376,0.0,0.200277929756656,0.10218261722278367,0.17166679693427658,0.6498814455369042,0.20027792975665598,2.1662714851230143,2.444208203968986
297,484530018321,1825.9999977928073,877.9999989387102,115.99999985978404,201.99999975583083,71.9999999129694,947.9999988540972,61.99999992505698,210.999999744952,147.99999982110376,7518808.48691215,2.2903604524060484e-06,5.2579441056153545e-11,3.0461747448320253e-13,5.562315077339784e-10,2.674541422729644e-10,3.5335626997339264e-11,6.153272977122872e-11,2.193245813627954e-11,2.8877736546101397e-10,1.8886283395129605e-11,6.427428703826366e-11,4.508338616901905e-11,5.422191039246887e-11,1.2580701680949238e-10,6.70158443052986e-11,3.2411299245835324e-10,3.503100952322427e-10,10.57887829465393,5.08666765756087,0.672042651796197,1.1702811695071706,0.41712992180453606,5.492210637093058,0.35919521044279495,1.2224224097327376,0.8574337281537685,1.031237862238992,2.3927035792399085,1.2745636499583046,6.164253288889255,6.662491806600229
298,484530018322,1046.0000000672444,450.00000002892926,0.0,14.000000000900021,87.000000005593,596.0000000383152,41.00000000263578,147.00000000945022,112.00000000720017,8647509.381554743,0.0001684596070298675,3.867300436865645e-09,1.9480708212840352e-11,2.0376820791940978e-08,8.76631869634172e-09,0.0,2.72729914997298e-10,1.6948216146260662e-09,1.1610502095599258e-08,7.987090367778013e-10,2.863664107471629e-09,2.181839319978384e-09,7.987090367778013e-10,3.136394022468927e-09,3.87666093460445e-09,1.1610502095599258e-08,1.1883232010596555e-08,5.2690038243979584,2.266779847972353,0.0,0.07052203971469544,0.4382441039413216,3.0022239764256056,0.20652883059303662,0.740481417004302,0.5641763177175635,0.20652883059303662,0.8110034567189974,1.002420421658885,3.0022239764256056,3.072746016140301
304,484530018342,6399.066598195118,3140.31947950179,371.9740613532872,762.2288992260735,222.5485837156419,3258.747118693328,220.95895097481588,588.9589304760381,282.1598114966174,70892107.66633445,0.0019523818226144956,4.4820519343767114e-08,2.754018588082762e-11,1.762314835780888e-07,8.648498219066313e-08,1.0244234792515907e-08,2.099192556842469e-08,6.129029363043705e-09,8.974650138742569e-08,6.0852505818791066e-09,1.622003842148352e-08,7.770733656716125e-09,1.6329485374395014e-08,3.721196398990821e-08,1.389976301975983e-08,9.99907361799416e-08,1.1073842695585038e-07,3.931937562490474,1.9295845620916485,0.22856126931381718,0.4683552505810911,0.13674605856382224,2.0023530003988257,0.13576930100265205,0.36188867641354383,0.17337446710770316,0.3643305703164692,0.830243926994635,0.3101205256715254,2.2309142697126427,2.470708250979917
305,484530018351,2467.999999488636,1228.999999745354,74.99999998446017,236.99999995089414,57.999999987982534,1238.999999743282,97.99999997969462,277.99999994239903,98.99999997948743,9879985.06095629,0.00038056424095284916,8.736552822609025e-09,3.851870611189103e-11,9.506416666445e-08,4.733948980170544e-08,2.8889029577932535e-09,9.12893334662668e-09,2.2340849540267824e-09,4.7724676862744536e-08,3.774833198183184e-09,1.0708200296886992e-08,3.813351904287094e-09,6.663736155976438e-09,1.983713364351367e-08,6.047436858313876e-09,5.061357982053779e-08,5.6853610209371214e-08,10.881198636885328,5.4185547507018095,0.33066851611280373,1.0449125109164596,0.2557169857939015,5.462643886183517,0.4320735277207302,1.225677966391459,0.43648244126890084,0.762742043833534,2.270590477307919,0.6921994270628024,5.79331240229632,6.507556397099976
306,484530018352,1201.99999150392,540.9999961760572,26.99999980915627,87.99999937799082,81.99999942040053,660.9999953278628,19.999999858634276,118.99999915887395,77.99999944867368,5701266.8566967305,0.0003412199875113416,7.833333046633187e-09,5.984985374093537e-11,7.193952368811516e-08,3.2378770644983615e-08,1.6159460395832858e-09,5.266787091975154e-09,4.907687972067757e-09,3.956075304313155e-08,1.1969970663579894e-09,7.122132544830038e-09,4.6682885587961586e-09,2.8129431059412754e-09,1.2388919636805191e-08,9.575976530863915e-09,4.117669908271484e-08,4.48275401351067e-08,9.18376931758764,4.1334602336230555,0.2062909913268438,0.6723558235837872,0.6265133810667108,5.050309083964583,0.152808141723588,0.9092084432553487,0.5959517527219932,0.35909913305043184,1.5815642668391359,1.222465133788704,5.256600075291427,5.72266490754837
307,484530018353,2737.999999958323,1250.9999999809575,140.99999999785373,294.99999999550954,42.99999999934546,1486.9999999773652,66.99999999898014,421.9999999935764,18.999999999710784,12219679.1538174,0.0007869896989475393,1.8066797496499983e-08,6.440346665744374e-11,1.763366917053968e-07,8.056873678723571e-08,9.080888798561339e-09,1.89990226636567e-08,2.769349066227926e-09,9.576795491816108e-08,4.315032265983048e-09,2.7178262929027554e-08,1.2236658664728044e-09,1.3395921064544388e-08,4.617728559268426e-08,3.9930149327007305e-09,1.0484884371672241e-07,1.1476697758181778e-07,9.760262810249458,4.459491882988338,0.5026285815358559,1.051598805340975,0.15328389365987094,5.300770927261119,0.23883769477235708,1.5043210028945475,0.06773009254738484,0.741466276308213,2.555919808235523,0.2210139862072558,5.803399508796975,6.352369732602094
308,484530018391,4312.000000263952,2011.0000001230999,189.0000000115693,404.0000000247302,139.00000000850864,2301.0000001408516,116.00000000710074,358.00000002191433,133.00000000814137,62213181.3857988,0.00010569744288390932,2.4264794050484234e-09,1.698955760330825e-12,7.325897238994959e-09,3.41660003423443e-09,3.2110263872218166e-10,6.863781272156687e-10,2.3615485070044047e-10,3.909297204760529e-09,1.9707886821043953e-10,6.082261622356668e-10,2.2596111613783154e-10,5.181815069326212e-10,1.2946042894513356e-09,4.62115966838272e-10,4.230399843482711e-09,4.595675331976198e-09,3.019146679651609,1.4080482311640505,0.13233272784187247,0.28286995792654224,0.09732406968264695,1.6110984484875583,0.0812200869294032,0.2506619924200547,0.09312303070353989,0.2135528147712757,0.533531950346597,0.19044710038618684,1.743431176329431,1.8939684064141007
309,484530018392,3657.00000122846,1984.0000006664657,117.00000003930266,316.00000010615076,118.00000003963858,1673.0000005619945,178.0000000597938,278.00000009338584,95.00000003191242,26055181.314751823,0.00010117603987264395,2.3226822743949484e-09,3.883144724667891e-12,1.4200660262880765e-08,7.704159136329078e-09,4.5432793293876117e-10,1.2270737334072523e-09,4.5821107766473344e-10,6.496501126551688e-09,6.911997612230725e-10,1.0795142338203045e-09,3.6889874896737016e-10,1.1455276941618336e-09,2.3065879672275568e-09,8.271098266321037e-10,6.950829059490449e-09,7.72357485995894e-09,6.113905642380637,3.3169233783109604,0.19560485648305564,0.5283002961422699,0.1972766928632527,2.796982264069676,0.2975868756750761,0.46477051369478184,0.1588244561187204,0.4931917321581317,0.9930708098370518,0.3561011489819731,2.9925871205527317,3.3252825602119462
311,484530018402,1059.9132929920947,554.5960808091024,74.33592046989475,134.47284489497815,46.773163441731526,505.31721218299236,34.24463751983915,54.29027899486695,45.937928380272034,10089388.04313494,3.4285827496205457e-05,7.870942951378663e-10,3.3982068436285736e-12,3.601804605898634e-09,1.8846321972550775e-09,2.526088336682257e-10,4.5696654180431844e-10,1.5894488410584988e-10,1.7171724086435567e-09,1.1637036157749723e-10,1.8448959762286146e-10,1.561065826039597e-10,3.6897919524572293e-10,6.414561394271799e-10,3.150514667098096e-10,1.9697812423117824e-09,2.174138950447875e-09,4.576077641710955,2.394417300312116,0.3209384634454492,0.5805740743226665,0.2019388084600579,2.18166034139884,0.14784805619397098,0.23439325981971007,0.19833275830898545,0.46878651963942014,0.8149673341423765,0.4002715667690434,2.502598804844289,2.7622344157215064
313,484530018411,2568.4054282408893,1468.042597254269,136.83441710961623,479.0877391221771,73.26830647189719,1100.3628309866203,110.40429742340673,347.94081612225153,76.27933276526284,3528365.118219762,0.0002693677082410413,6.183831685974318e-09,7.634349031796088e-11,1.960810349435065e-07,1.1207549580983541e-07,1.0446416997771806e-08,3.6575230173127693e-08,5.593558245750673e-09,8.400553913367106e-08,8.428649411405125e-09,2.6563016326852514e-08,5.823430502425359e-09,1.887506640917693e-08,6.313824649998021e-08,1.1416988748176031e-08,9.445195613144287e-08,1.2058076930679874e-07,31.70866299421475,18.123956391639226,1.6893113409709304,5.91465486618673,0.9045456813511827,13.584706602575524,1.3630140403921933,4.295559400023882,0.9417187915436973,3.052325381363124,10.210214266210613,1.8462644728948798,15.274017943546456,19.499361468762253
315,484530018421,3397.7499308103006,1693.9279866172683,177.26673989910572,630.327547222634,66.37196540408377,1703.8219441930323,133.98067550513804,506.65307752558357,92.34360404046437,91783367.9856607,0.0003266449261110308,7.498735677480046e-09,3.5588683797489594e-12,1.2092144791054993e-08,6.028466749144015e-09,6.308689954081105e-10,2.2432527766953515e-09,2.362090889783856e-10,6.063678041910979e-09,4.768195895526417e-10,1.8031116171082975e-09,3.286387324916669e-10,1.1076885849607523e-09,4.0463643938036486e-09,5.648478214700525e-10,6.69454703731909e-09,8.30693081860633e-09,1.6125578112280607,0.8039310903101313,0.08413004838971927,0.29915079997181576,0.031499855327313496,0.8086267209179296,0.06358666448060178,0.24045541737433718,0.04382588567278399,0.14771671287032104,0.5396062173461529,0.0753257410000975,0.8927567693076489,1.1077775208897453
319,484530018442,1693.0000034499415,780.0000015894592,113.0000002302678,176.00000035864718,22.000000044830898,913.0000018604824,83.00000016913476,226.0000004605356,42.000000085586265,4351890.778858017,0.00025029500788265394,5.745982733761569e-09,5.7514083096619906e-11,9.737134288099773e-08,4.4860984906779814e-08,6.4990914031616904e-09,1.0122478645632368e-08,1.265309830704046e-09,5.251035797421791e-08,4.773668906747083e-09,1.2998182806323381e-08,2.4155914949804517e-09,1.1272760309908773e-08,2.312066145195575e-08,3.6809013256844977e-09,5.9009449377379605e-08,6.263283661985028e-08,16.945985985804423,7.807365073199911,1.1310669913738332,1.761661862670749,0.22020773283384362,9.13862091260451,0.8307837193276828,2.2621339827476663,0.4203965808646106,1.961850710701516,4.023795845418416,0.6406043136984543,10.269687903978346,10.900282775275262
320,484530018443,560.9999984841833,308.9999991650849,39.999999891920375,70.99999980815866,26.999999927046254,251.99999931909835,60.99999983517857,60.99999983517857,14.999999959470141,2880818.741213343,0.00021041993379355972,4.830576992505962e-09,7.304171233797759e-11,4.0976400510887576e-08,2.2569889051451445e-08,2.921668485624783e-09,5.1859615619839895e-09,1.9721262277967286e-09,1.840651145943613e-08,4.455544440577794e-09,4.455544440577794e-09,1.0956256821092937e-09,7.377212926202577e-09,9.641506002561784e-09,3.0677519099060223e-09,2.1328179945060912e-08,2.359247302142012e-08,8.482713467657662,4.6722967228274825,0.6048280547349493,1.073569797154535,0.4082589369460908,3.8104167448301802,0.9223627834707977,0.9223627834707977,0.226810520525606,1.5271908382057469,1.9959325806253327,0.6350694574716967,4.415244799565129,4.883986541984715
321,484530018451,2032.9996973195414,927.9998618359737,46.99999300246849,118.99998228284576,80.99998794042442,1104.9998354835677,149.99997766745264,271.99995950364746,106.99998406944955,19465497.1889017,0.0007527545454556195,1.7280866516428363e-08,3.867122109189198e-11,7.861858077479346e-08,3.588688783030415e-08,1.817547120715835e-09,4.601874624791157e-09,3.1323684420847368e-09,4.273169294448931e-08,5.800682300156921e-09,1.0518570570951215e-08,4.137820040778603e-09,7.618229420872756e-09,1.512044519574237e-08,7.270188482863339e-09,4.4549240065205147e-08,4.733356756928047e-08,4.549458251995252,2.0766833535915366,0.10517685088232998,0.26629883521270786,0.18126223237167505,2.4727748984037152,0.3356708006882872,0.6086830519147607,0.23944517115764485,0.44084765157061717,0.8749818871274685,0.4207074035293199,2.5779517492860453,2.7390737336164235
326,484530018472,5042.640095129433,2413.34257847062,236.25839391528822,521.4296584458509,216.87782253942473,2629.297516658813,179.03956413892936,418.98949545914394,201.18878856848764,21113398.450302895,0.0001785710251131084,4.099426655489173e-09,8.457711132266657e-12,4.26491932685904e-08,2.0411354391904083e-08,1.9982052483087742e-09,4.410101426931474e-09,1.8342899740334451e-09,2.2237838876686322e-08,1.5142649147339932e-09,3.543692120047592e-09,1.7015966567629408e-09,3.5124701630427676e-09,7.953793546979066e-09,3.535886630796386e-09,2.4236044124995097e-08,2.6647940303617797e-08,10.403697114932573,4.979075394500125,0.48743529674647484,1.0757849322724933,0.44745037006024063,5.424621720432449,0.36938456081568805,0.8644360340738265,0.41508161988567005,0.856819857562163,1.94022096634632,0.8625319899459106,5.912057017178925,6.500406652704943
329,484530018483,2930.395887419995,1390.4429465819362,50.833398047081545,194.36299253295883,65.78439747269375,1539.9529408380586,147.51652766604056,359.82071950973403,113.62759563465286,20253263.436665647,0.0004205786112233029,9.655156364171325e-09,2.0765967545847712e-11,6.085250589464922e-08,2.887389310307335e-08,1.0556046940908537e-09,4.036135595053264e-09,1.3660766629411047e-09,3.197861279157587e-08,3.0633234259891442e-09,7.47202538366271e-09,2.3595869632619084e-09,4.118928120079998e-09,1.1508160978715974e-08,3.725663626203013e-09,3.303421748566672e-08,3.601474838662913e-08,6.30259144434602,2.990515328184591,0.10933066791212483,0.41802902436988904,0.1414867467098086,3.312076116161429,0.31727331080381327,0.7738896297309229,0.24438619886239668,0.4266039787159381,1.191918654100812,0.3858729455722053,3.421406784073554,3.730105140531318
330,484530018491,2977.000000137438,1712.0000000790374,33.000000001523496,63.0000000029085,0.0,1265.0000000584007,16.000000000738666,16.000000000738666,13.000000000600167,54921148.70653549,0.00015336722225001154,3.520826957070972e-09,2.792498442986157e-12,8.313267865153585e-09,4.780757334613012e-09,9.215244862279755e-11,1.7592740191624987e-10,0.0,3.5325105305405724e-09,4.4679975089841236e-11,4.4679975089841236e-11,3.630247976049601e-11,1.3683242371263878e-10,2.206073770060911e-10,3.630247976049601e-11,3.62466297916337e-09,3.708437932456822e-09,2.3611691135395976,1.3578506961302623,0.02617352393241744,0.04996763659825147,0.0,1.003318417409335,0.012690193421778153,0.012690193421778153,0.01031078215519475,0.03886371735419559,0.06265783002002963,0.01031078215519475,1.0294919413417525,1.0532860540075866
332,484530018493,1256.9999997088123,833.9999998068016,0.0,107.99999997498149,26.999999993745373,422.99999990201087,81.99999998100446,81.99999998100446,6.99999999837843,5514158.945724679,3.4380265225076364e-05,7.892622870770515e-10,6.234906458714359e-12,7.837277416788421e-09,5.1999119853632015e-09,0.0,6.733698973851628e-10,1.683424743462907e-10,2.6373654314252207e-09,5.11262329496142e-10,5.11262329496142e-10,4.3644345200890174e-11,5.11262329496142e-10,1.1846322268813048e-09,2.1198681954718087e-10,2.6373654314252207e-09,3.3107353288103833e-09,9.929876981469544,6.588319333767384,0.0,0.8531636547324669,0.21329091368311673,3.341557647702162,0.6477724045190952,0.6477724045190952,0.055297644288215445,0.6477724045190952,1.5009360592515621,0.2685885579713322,3.341557647702162,4.194721302434629
334,484530018501,704.9999996629821,531.9999997456829,4.999999997609802,18.999999990917246,35.99999998279058,172.99999991729914,39.999999980878414,39.999999980878414,10.999999994741565,11016265.935733715,0.0008129499228958525,1.866276223360543e-08,7.379541558259484e-11,5.202576796085898e-08,3.925916107117302e-08,3.689770777365885e-10,1.4021128953990363e-09,2.6566349597034375e-09,1.2766606889685963e-08,2.951816621892708e-09,2.951816621892708e-09,8.117495710204947e-10,3.3207936996292965e-09,4.3539295172917445e-09,3.4683845307239324e-09,1.3135583967422551e-08,1.4168719785084998e-08,2.787677799762024,2.1036093467707757,0.019770764537319317,0.07512890524181341,0.1423495046686991,0.6840684529912484,0.15816611629855454,0.15816611629855454,0.043495681982102505,0.17793688083587386,0.23329502154036796,0.18584518665080163,0.7038392175285677,0.7591973582330618
335,484530018502,1032.9999998415185,433.99999993341635,22.999999996471374,41.999999993556415,0.0,598.9999999081023,56.99999999125514,68.99999998941412,65.99999998987437,4475620.365307971,8.345102890044845e-05,1.9157720133252627e-09,1.8645689779076274e-11,1.9260997538830793e-08,8.092229362877604e-09,4.2885086485296063e-10,7.831189706010584e-10,0.0,1.116876817595319e-08,1.0628043172442936e-09,1.286552594558882e-09,1.2306155252302346e-09,1.4916551820972542e-09,2.06967156515994e-09,1.2306155252302346e-09,1.1597619040806151e-08,1.195188714655425e-08,10.05390902720147,4.224004373480579,0.22385276633652842,0.4087746167884431,0.0,5.829904653720892,0.5547655513557442,0.6715582990095852,0.6423601120961249,0.7786183176922726,1.0803329157980284,0.6423601120961249,6.05375742005742,6.238679270509335
339,484530018562,2588.0219839512433,1387.220090034865,133.0958742557664,395.08901474661263,84.39202121580142,1200.8018939163785,198.59415937847797,399.7074835693679,59.62023389375025,100805958.3954473,0.0008791354414557197,2.018217266886409e-08,8.721066248951253e-12,2.2570311175781048e-08,1.209803830707018e-08,1.1607379368466243e-09,3.4455974718380874e-09,7.359884079059039e-10,1.0472272868710871e-08,1.7319528205944901e-09,3.485875444410052e-09,5.199520095653649e-10,2.8926907574411146e-09,6.9314729162481396e-09,1.2559404174712687e-09,1.1633010805557495e-08,1.3917870340548959e-08,1.1183291088675127,0.5994418195487122,0.05751303171820271,0.17072480393321376,0.0364672535500276,0.5188872893188006,0.08581597477195547,0.1727205242767476,0.025762935343800586,0.1433290064901582,0.3434453282099614,0.06223018889382818,0.5764003210370032,0.6896120932520143
344,484530019011,1715.9999991207603,933.9999995214395,81.99999995798505,119.9999999385147,103.99999994671275,781.9999995993209,73.99999996208406,129.99999993339094,53.999999972331615,9919540.94992908,0.0003771977220215399,8.65926818231267e-09,3.802572356175783e-11,6.52521415985427e-08,3.55160257884842e-08,3.1181093304664933e-09,4.563086825072917e-09,3.954675248396528e-09,2.9736115810058506e-08,2.813903542128298e-09,4.94334406049566e-09,2.0533890712828122e-09,5.932012872594791e-09,9.506430885568576e-09,6.00806431967934e-09,3.2854225140524996e-08,3.429920263513142e-08,7.535526123538482,4.101504311995887,0.3600892436655918,0.5269598687789149,0.45669855294172623,3.434021811542595,0.32495858574699743,0.5708731911771578,0.23713194095051165,0.6850478294125892,1.0978330599560726,0.6938304938922378,3.7941110552081865,3.9609816803215097
345,484530019012,2051.9999999571796,1047.9999999781307,55.99999999883141,198.99999999584733,153.99999999678639,1003.9999999790489,48.999999998977486,193.99999999595167,104.9999999978089,23519849.346505657,0.000952750637518803,2.187214503027555e-08,4.050836480635677e-11,8.312316458090951e-08,4.2452766316176006e-08,2.2684684291086417e-09,8.06116459629678e-09,6.2382881800487645e-09,4.0670398264733504e-08,1.9849098754700614e-09,7.858622772269222e-09,4.253378304578703e-09,4.253378304578703e-09,1.5919787368566e-08,1.0491666484627467e-08,4.2938866693842144e-08,4.873156286103029e-08,3.800412097937808,1.9409512079136564,0.10371495004118775,0.3685584831820779,0.2852161126132663,1.8594608900241518,0.09075058128603929,0.3592982197855432,0.19446553132722702,0.19446553132722702,0.7278567029676211,0.47968164394049334,1.9631758400653394,2.2280193732062297
