,GEOID10,Total_POP_,Not Hisp_1,White; N_1,Hispanic_1,fullarea_race,new_area,area_acre,weight,TotPopNS,NotHisNS,WhiteNS,HispanNS,Norm_byArea,Norm_nonhis,Norm_white,Norm_hislat
317,484530018421,3397,1382,481,2015,91783367.9856607,0.0003266449261110308,7.498735677480046e-09,3.5588683797489594e-12,0,0,0,0,0.0,0.0,0.0,0.0
321,484530018442,1693,771,570,922,4351890.778858017,0.00025029500788265394,5.745982733761569e-09,5.7514083096619906e-11,0,0,0,0,0.0,0.0,0.0,0.0
322,484530018443,560,503,377,56,2880818.741213343,0.00021041993379355972,4.830576992505962e-09,7.304171233797759e-11,0,0,0,0,0.0,0.0,0.0,0.0
323,484530018451,2032,1543,1355,488,19465497.1889017,0.0007527545454556195,1.7280866516428363e-08,3.867122109189198e-11,0,0,0,0,0.0,0.0,0.0,0.0
328,484530018472,5042,3959,2155,1083,21113398.450302895,0.0001785710251131084,4.099426655489173e-09,8.457711132266657e-12,0,0,0,0,0.0,0.0,0.0,0.0
331,484530018483,2930,1950,904,979,20253263.436665647,0.0004205786112233029,9.655156364171325e-09,2.0765967545847712e-11,0,0,0,0,0.0,0.0,0.0,0.0
332,484530018491,2977,2405,1557,572,54921148.70653549,0.00015336722225001154,3.520826957070972e-09,2.792498442986157e-12,0,0,0,0,0.0,0.0,0.0,0.0
334,484530018493,1256,780,482,475,5514158.945724679,3.4380265225076364e-05,7.892622870770515e-10,6.234906458714359e-12,0,0,0,0,0.0,0.0,0.0,0.0
336,484530018501,704,473,289,230,11016265.935733715,0.0008129499228958525,1.866276223360543e-08,7.379541558259484e-11,0,0,0,0,0.0,0.0,0.0,0.0
337,484530018502,1032,597,543,434,4475620.365307971,8.345102890044845e-05,1.9157720133252627e-09,1.8645689779076274e-11,0,0,0,0,0.0,0.0,0.0,0.0
341,484530018562,2588,1657,832,930,100805958.3954473,0.0008791354414557197,2.018217266886409e-08,8.721066248951253e-12,0,0,0,0,0.0,0.0,0.0,0.0
346,484530019011,1715,1625,1518,89,9919540.94992908,0.0003771977220215399,8.65926818231267e-09,3.802572356175783e-11,0,0,0,0,0.0,0.0,0.0,0.0
347,484530019012,2051,1484,1451,566,23519849.346505657,0.000952750637518803,2.187214503027555e-08,4.050836480635677e-11,0,0,0,0,0.0,0.0,0.0,0.0
351,484530019101,1008,910,845,97,24595814.054399334,0.0010184318433829362,2.3379978039094036e-08,4.1406714212850954e-11,0,0,0,0,0.0,0.0,0.0,0.0
355,484530019111,1738,1527,1336,211,21356052.744641174,0.0022477730287386866,5.160176833651714e-08,1.0525226995905014e-10,0,0,0,0,0.0,0.0,0.0,0.0
356,484530019112,1403,938,697,465,14676786.279885132,0.0006332032662612619,1.4536346792039988e-08,4.314318231431095e-11,0,0,0,0,0.0,0.0,0.0,0.0
357,484530019121,1441,1265,1049,175,32386369.179160118,5.823070516300551e-07,1.3367930478192264e-11,1.7980004131020534e-14,0,0,0,0,0.0,0.0,0.0,0.0
361,484530019141,1821,1527,1261,293,62610742.11287164,0.0016332882966821442,3.749513996056346e-08,2.608639095409108e-11,0,0,0,0,0.0,0.0,0.0,0.0
362,484530019142,1133,1052,1029,81,12236835.243187468,0.000396114860699015,9.093545929729455e-09,3.237069494087872e-11,0,0,0,0,0.0,0.0,0.0,0.0
363,484530019143,2142,1930,1762,211,27437525.35930359,0.0011350430405301024,2.6057002766990412e-08,4.1368273037248563e-11,0,0,0,0,0.0,0.0,0.0,0.0
364,484530019151,1590,1316,1105,273,62653989.940386556,0.0002773315486392742,6.366656304850189e-09,4.426398843922743e-12,0,0,0,0,0.0,0.0,0.0,0.0
366,484530019172,1700,1550,1542,149,12066560.802275196,0.0005868787225816983,1.3472881601967363e-08,4.863678492972415e-11,0,0,0,0,0.0,0.0,0.0,0.0
368,484530019174,1302,1210,765,92,43921672.78945098,0.0029367018556013076,6.741739797064527e-08,6.686224975262415e-11,0,0,0,0,0.0,0.0,0.0,0.0
375,484530020022,1285,929,765,355,4964792.396406615,0.0002046592773097813,4.698330516753473e-09,4.1222121887293467e-11,0,0,0,0,0.0,0.0,0.0,0.0
376,484530020031,1676,995,903,681,12135827.644424167,0.0007655639267887746,1.757492944877811e-08,6.308295974692049e-11,0,0,0,0,0.0,0.0,0.0,0.0
377,484530020032,2384,1004,791,1379,9284525.651012948,0.00044442313950955603,1.0202551412065106e-08,4.786708079815248e-11,0,0,0,0,0.0,0.0,0.0,0.0
380,484530020051,2583,1518,1266,1064,9498542.183116391,0.0002264485687127494,5.198543818015367e-09,2.384034985023918e-11,0,0,0,0,0.0,0.0,0.0,0.0
390,484530021063,783,491,445,292,7796613.16967278,0.0005064387700453327,1.1626234390388722e-08,6.495625203200735e-11,0,0,0,0,0.0,0.0,0.0,0.0
391,484530021071,1373,713,290,660,15098232.576691376,0.0010488037296188892,2.4077220606494243e-08,6.946533140826235e-11,0,0,0,0,0.0,0.0,0.0,0.0
394,484530021074,1274,621,239,652,6531659.866302795,0.00020848639000771354,4.78618893497965e-09,3.191935806138754e-11,0,0,0,0,0.0,0.0,0.0,0.0
395,484530021081,2355,1519,492,835,26423772.898274634,0.000906670206060499,2.0814283885686387e-08,3.4312670243987034e-11,0,0,0,0,0.0,0.0,0.0,0.0
396,484530021082,1449,794,300,654,8958488.063622994,0.00019137280346957688,4.393315047510948e-09,2.1362176531402536e-11,0,0,0,0,0.0,0.0,0.0,0.0
397,484530021091,626,449,318,176,9213143.407225354,7.560595802601905e-05,1.735673967539464e-09,8.20631511789185e-12,0,0,0,0,0.0,0.0,0.0,0.0
398,484530021092,1615,1277,572,337,12352685.972243639,0.0002963235331652544,6.802652276520991e-09,2.3988591131604122e-11,0,0,0,0,0.0,0.0,0.0,0.0
400,484530021101,3012,1952,830,1059,31576840.806740474,0.0008554067910475404,1.963743781100873e-08,2.7089688809684312e-11,0,0,0,0,0.0,0.0,0.0,0.0
401,484530021102,1526,364,248,1161,6553989.569316951,0.0003425088571485189,7.862921422142307e-09,5.225959753613321e-11,0,0,0,0,0.0,0.0,0.0,0.0
403,484530021112,1301,412,326,888,24707324.837322146,0.0004345602503191765,9.976130631753362e-09,1.758831654905604e-11,0,0,0,0,0.0,0.0,0.0,0.0
404,484530021113,2056,1098,475,958,38489050.0228939,0.002142251543351799,4.9179328359775e-08,5.5658727406302664e-11,0,0,0,0,0.0,0.0,0.0,0.0
405,484530021121,1246,786,285,460,4247341.113442562,7.335475129366387e-05,1.6839933722145056e-09,1.7270746411561058e-11,0,0,0,0,0.0,0.0,0.0,0.0
409,484530021132,722,518,281,204,7225188.671436985,0.0004742281681073333,1.0886780718717477e-08,6.563540271025424e-11,0,0,0,0,0.0,0.0,0.0,0.0
411,484530022011,775,401,27,373,32057902.246759914,0.0012175956635585546,2.795215021943422e-08,3.798113969486624e-11,0,0,0,0,0.0,0.0,0.0,0.0
412,484530022012,1004,430,41,574,11751206.060933439,0.0008439997096041855,1.9375567254457888e-08,7.182239041914508e-11,0,0,0,0,0.0,0.0,0.0,0.0
413,484530022021,2236,1430,195,806,19192109.873471726,0.0008860447986431949,2.034078968418721e-08,4.616713870880499e-11,0,0,0,0,0.0,0.0,0.0,0.0
414,484530022022,1330,100,39,1230,8526885.896101076,2.6791081332863155e-05,6.150385980914406e-10,3.141953775306574e-12,0,0,0,0,0.0,0.0,0.0,0.0
415,484530022023,3141,881,146,2260,40643367.1457593,0.001227579008118988,2.8181336274540587e-08,3.020367391600508e-11,0,0,0,0,0.0,0.0,0.0,0.0
417,484530022072,1284,568,227,715,27593411.027480334,0.00042682249063830113,9.798496111990384e-09,1.5468275749352906e-11,0,0,0,0,0.0,0.0,0.0,0.0
418,484530022081,1653,1054,338,599,76247282.00603108,0.0025478001282856215,5.848944279810885e-08,3.341496327808896e-11,0,0,0,0,0.0,0.0,0.0,0.0
419,484530022082,1690,92,28,1597,10246285.968897438,0.00018602842092718674,4.270624906501073e-09,1.815569285220765e-11,0,0,0,0,0.0,0.0,0.0,0.0
420,484530022083,867,609,349,257,19302046.293585505,0.001219780348115762,2.8002303675752114e-08,6.319435408882642e-11,0,0,0,0,0.0,0.0,0.0,0.0
421,484530022084,2814,885,567,1928,20267661.013170138,2.9803573059242108e-05,6.841958920854478e-10,1.4704988917998694e-12,0,0,0,0,0.0,0.0,0.0,0.0
425,484530022111,444,156,74,287,10376098.52542781,0.00024689853307791054,5.668010401237616e-09,2.379492951737665e-11,0,0,0,0,0.0,0.0,0.0,0.0
426,484530022121,927,594,130,332,275485663.75916743,1.1860855574606644e-09,2.7228777719482653e-14,4.305434777533662e-18,0,0,0,0,0.0,0.0,0.0,0.0
427,484530023041,1254,494,295,759,7748236.675482318,0.0009389619940548253,2.15556013327554e-08,1.2118395880006802e-10,0,0,0,0,0.0,0.0,0.0,0.0
428,484530023042,1726,1443,1224,282,5888198.958140739,0.00025428652274728236,5.837615306411441e-09,4.318578984083378e-11,0,0,0,0,0.0,0.0,0.0,0.0
430,484530023071,953,586,416,366,7508737.884518813,0.00035375066849019365,8.120997899223912e-09,4.7111868057019445e-11,0,0,0,0,0.0,0.0,0.0,0.0
432,484530023073,846,241,217,605,3404604.799276217,0.00012657899339805698,2.905853842930601e-09,3.717876254682081e-11,0,0,0,0,0.0,0.0,0.0,0.0
434,484530023081,1028,593,451,435,3794343.725386155,1.2420922985256766e-05,2.8514515576806167e-10,3.2735365808200927e-12,0,0,0,0,0.0,0.0,0.0,0.0
435,484530023082,1225,877,834,347,8115746.389157175,0.0003543493443525997,8.134741605890719e-09,4.3661953856273606e-11,0,0,0,0,0.0,0.0,0.0,0.0
441,484530023122,3416,365,210,3051,8946888.198040523,0.00025620030816704727,5.881549774266466e-09,2.8635689023492912e-11,0,0,0,0,0.0,0.0,0.0,0.0
442,484530023123,4000,1118,705,2881,30708462.751468148,0.00013954779014194695,3.2035764495396454e-09,4.544277949415598e-12,0,0,0,0,0.0,0.0,0.0,0.0
443,484530023131,1891,1082,787,809,19341456.345499434,0.00032807350556049355,7.531531348955315e-09,1.696219248954503e-11,0,0,0,0,0.0,0.0,0.0,0.0
444,484530023132,2496,1171,467,1324,6780839.717097356,0.0001810629680250031,4.156633793044148e-09,2.6702145394834658e-11,0,0,0,0,0.0,0.0,0.0,0.0
454,484530023171,4796,2599,1163,2197,27223642.871960133,0.000988134922897288,2.2684456448514417e-08,3.629693966912302e-11,0,0,0,0,0.0,0.0,0.0,0.0
455,484530023172,1135,550,216,585,9202377.14909434,0.0010076625347748874,2.3132748732205864e-08,1.0950024308382726e-10,0,0,0,0,0.0,0.0,0.0,0.0
457,484530023182,2711,946,149,1765,7324694.470885009,0.00015635305843819149,3.5893723241090792e-09,2.1346017784042818e-11,0,0,0,0,0.0,0.0,0.0,0.0
459,484530024021,992,906,873,85,6698807.133899051,0.00016430416319675786,3.771904572928326e-09,2.4527376279472666e-11,0,0,0,0,0.0,0.0,0.0,0.0
462,484530024024,3848,2222,1812,1626,18911523.99110836,0.0001898194916023499,4.357655913736224e-09,1.0037239288150304e-11,0,0,0,0,0.0,0.0,0.0,0.0
464,484530024032,1425,962,867,463,7292312.327147182,0.0006936154369766973,1.5923219397995804e-08,9.511598048187904e-11,0,0,0,0,0.0,0.0,0.0,0.0
465,484530024071,3024,1839,1564,1184,31158680.501447532,0.0006428880637149898,1.4758679148645311e-08,2.063271144248625e-11,0,0,0,0,0.0,0.0,0.0,0.0
470,484530024101,2156,1201,1090,955,6853300.24615623,5.481586461542065e-05,1.2583990958544686e-09,7.998462440948054e-12,0,0,0,0,0.0,0.0,0.0,0.0
471,484530024102,2096,784,544,1311,6195293.0635660095,0.00023227301466874958,5.33225469854797e-09,3.7491852650962935e-11,0,0,0,0,0.0,0.0,0.0,0.0
473,484530024112,2564,241,153,2322,8256063.374467387,0.00033342850219832696,7.654465156068111e-09,4.0385894230110244e-11,0,0,0,0,0.0,0.0,0.0,0.0
476,484530024122,2402,376,229,2025,5139884.766204182,0.0005608595688228143,1.2875564022562311e-08,1.0911909397474888e-10,0,0,0,0,0.0,0.0,0.0,0.0
477,484530024123,2672,307,230,2365,6521441.649355292,0.00021473093341242786,4.929543925905139e-09,3.292691171033572e-11,0,0,0,0,0.0,0.0,0.0,0.0
479,484530024132,2626,864,336,1762,7849621.560127422,0.0001266444013412445,2.9073554026915634e-09,1.613382255069997e-11,0,0,0,0,0.0,0.0,0.0,0.0
481,484530024191,2609,738,347,1871,7579670.517399976,0.00010893505920250846,2.5008048485424347e-09,1.4372004555136787e-11,0,0,0,0,0.0,0.0,0.0,0.0
482,484530024192,2164,783,300,1381,6996212.037880421,0.0004670508670869822,1.0722012559388938e-08,6.675767752008849e-11,0,0,0,0,0.0,0.0,0.0,0.0
483,484530024211,6166,3586,2424,2579,46437141.47953426,0.001551918789547285,3.562715311173749e-08,3.3419774346602394e-11,0,0,0,0,0.0,0.0,0.0,0.0
484,484530024212,2277,1573,1318,703,21273481.1842643,0.0006811284577231632,1.563655779897069e-08,3.20177244064307e-11,0,0,0,0,0.0,0.0,0.0,0.0
487,484530024222,1503,436,227,1067,15352872.470414083,0.000246635701842024,5.66197662630909e-09,1.606446626305963e-11,0,0,0,0,0.0,0.0,0.0,0.0
488,484530024223,2419,971,857,1447,17826568.284939677,0.00018624027234365181,4.275488345813862e-09,1.0447342941545971e-11,0,0,0,0,0.0,0.0,0.0,0.0
491,484530024233,2132,1288,952,844,10156019.680641854,0.0007410097455778043,1.7011243011428014e-08,7.296261418144209e-11,0,0,0,0,0.0,0.0,0.0,0.0
496,484530024261,4564,1793,1121,2771,55301615.597524084,0.00015625580948197895,3.5871397952704075e-09,2.8255197934755218e-12,0,0,0,0,0.0,0.0,0.0,0.0
497,484530024262,909,69,69,839,22359077.146851867,0.0009114103644538634,2.0923102948894937e-08,4.076243211952909e-11,0,0,0,0,0.0,0.0,0.0,0.0
499,484530024272,1873,400,221,1472,9085835.374867743,0.0006391371389806613,1.4672569765396266e-08,7.03443450834002e-11,0,0,0,0,0.0,0.0,0.0,0.0
500,484530024273,2569,621,412,1947,16370128.215992019,0.00022745739643215742,5.221703315706093e-09,1.3894661876255418e-11,0,0,0,0,0.0,0.0,0.0,0.0
503,484530024282,2454,985,790,1469,38302589.62549548,0.0006303099233158911,1.446992477768345e-08,1.645606549005595e-11,0,0,0,0,0.0,0.0,0.0,0.0
504,484530024291,697,305,205,391,10654456.616705155,1.7001143303438555e-05,3.9029254599262063e-10,1.595683751415573e-12,0,0,0,0,0.0,0.0,0.0,0.0
505,484530024301,82,23,10,59,4296951.409707542,0.0004719234381431771,1.0833871399062834e-08,1.09827501674099e-10,0,0,0,0,0.0,0.0,0.0,0.0
506,484530024302,573,31,31,542,9359740.0064717,0.0010064164597461834,2.3104142785725055e-08,1.0752611280337988e-10,0,0,0,0,0.0,0.0,0.0,0.0
507,484530024303,2402,545,405,1856,9406244.797858205,0.0006228883553673474,1.4299549021288966e-08,6.622072556618754e-11,0,0,0,0,0.0,0.0,0.0,0.0
508,484530024311,1832,732,678,1099,65298428.82315538,4.715574660193317e-06,1.0825469835154539e-10,7.221574462326318e-14,0,0,0,0,0.0,0.0,0.0,0.0
510,484530024313,2181,756,539,1424,79580611.42468677,0.003380707844079814,7.761037291275973e-08,4.248155151810107e-11,0,0,0,0,0.0,0.0,0.0,0.0
512,484530024331,531,203,157,328,74853554.5154346,843788.7468414274,19.370724215827074,0.011272527434451233,5,2,1,3,0.2581214798316468,0.10324859193265871,0.05162429596632936,0.15487288789898807
515,484530024351,346,151,68,194,58209421.24731147,18273762.15672917,419.50785483767606,0.3139313493444703,108,47,21,60,0.257444523992976,0.11203604284879512,0.05005865744307867,0.14302473555165335
516,484530024352,1244,254,126,990,39367869.665701166,501241.08044550783,11.50691185595748,0.01273223785543592,15,3,1,12,1.3035643435674744,0.26071286871349486,0.08690428957116496,1.0428514748539794
518,484530025001,911,897,733,13,6841855.348833242,0.00038740267239556524,8.893541606877072e-09,5.6622458769408203e-11,0,0,0,0,0.0,0.0,0.0,0.0
520,484530025003,1760,1422,1101,338,8434302.071947314,0.0008145502443007427,1.869950055786829e-08,9.657589179903289e-11,0,0,0,0,0.0,0.0,0.0,0.0
522,484539800001,0,0,0,0,186417295.77554196,15911.355840112425,0.36527446832214017,8.53534312571012e-05,0,0,0,0,0.0,0.0,0.0,0.0
523,484910203111,3327,2673,1936,653,53871874.137459725,2066528.1828184847,47.440959201526276,0.038360057375125316,127,102,74,25,2.6770116401001043,2.1500408448048085,1.5598335540740766,0.5269707952952961
528,484910203182,3440,2923,2651,516,18854664.173292074,0.00018271204748918296,4.194491448328351e-09,9.690549023302013e-12,0,0,0,0,0.0,0.0,0.0,0.0
529,484910203183,49,41,31,8,89152.88352450714,50780.4275475996,1.1657582081634434,0.56958816742748,27,23,17,4,23.160892036553864,19.72964877187922,14.582783874867248,3.4312432646746465
531,484910204032,1343,1026,679,317,9109779.330637205,208771.61920375488,4.792736896321278,0.022917308051758466,30,23,15,7,6.259471498013349,4.798928148476901,3.1297357490066746,1.4605433495364482
532,484910204041,2063,1745,1463,317,8115069.780184888,3044617.2834321153,69.89479530376757,0.3751806658355991,773,654,548,118,11.059478701389553,9.35691988448741,7.840354887919115,1.688251599953386
533,484910204042,1642,1567,1217,74,8054654.1966365855,1882443.4579225741,43.21495541603706,0.233708786493731,383,366,284,17,8.86267257047473,8.469290237059402,6.57179898176194,0.39338233341532747
538,484910204061,2728,1885,1465,842,11088612.533920567,0.00018445986836039974,4.234615894407708e-09,1.663507204315496e-11,0,0,0,0,0.0,0.0,0.0,0.0
540,484910204081,1661,1239,947,421,16601658.896696024,8.519777202309342e-05,1.9558717177018693e-09,5.131883057785812e-12,0,0,0,0,0.0,0.0,0.0,0.0
543,484910204091,467,317,262,150,4226278.81351439,1362829.6781669077,31.28626442072791,0.3224656342617485,150,102,84,48,4.7944362415035195,3.260216644222393,2.6848842952419707,1.5342195972811261
544,484910204092,2109,1461,1221,647,10854002.7577608,851181.3812513489,19.54043574957183,0.07842096600194241,165,114,95,50,8.44402868567634,5.834056182830926,4.861713485692438,2.558796571417073
551,484910205031,8,6,5,2,37906.28366510496,37906.28366510496,0.8702085322567713,1.0,8,6,5,2,9.193198760362707,6.89489907027203,5.7457492252266915,2.2982996900906767
552,484910205081,3212,2683,1661,529,36822115.60562336,632026.1203850835,14.509323241163532,0.017164307644739522,55,46,28,9,3.790666117628615,3.1703752983802964,1.9297936598836587,0.6202908192483189
554,484910205091,2256,2120,1250,136,19480943.854596026,2.175683948735241e-05,4.994683077904593e-10,1.1168267641313203e-12,0,0,0,0,0.0,0.0,0.0,0.0
555,484910205093,2580,2247,1701,333,11001505.611043477,0.0004908609680178509,1.1268617263954336e-08,4.461761738548924e-11,0,0,0,0,0.0,0.0,0.0,0.0
556,484910205101,3181,2563,1365,618,34622678.07289489,0.00020763760313336627,4.76670346954468e-09,5.997156045994022e-12,0,0,0,0,0.0,0.0,0.0,0.0
