,GEOID10,Total_POP_,Less tha_1,"$10,000 _1","$15,000 _1","$20,000 _1","$25,000 _1","$30,000 _1","$35,000 _1","$40,000 _1","$45,000 _1","$50,000 _1","$60,000 _1","$75,000 _1","$100,000_1","$125,000_1","$150,000_1","$200,000_1",fullarea_income,new_area,area_acre,weight,TotPopNS,"Lessthan25,000","25,000to49,999","50,000to74,999","75,000to99,999","100,000to149,999","150,000ormore",Norm_TotPopNS,"Norm_Lessthan25,000","Norm_25,000to49,999","Norm_50,000to74,999","Norm_75,000to99,999","Norm_100,000to149,999","Norm_150,000ormore"
48,484530007001,659.0000003443155,85.00000004441095,13.000000006792265,30.000000015674456,8.000000004179855,32.00000001671942,38.00000001985431,22.0000000114946,17.000000008882193,34.000000017764386,35.00000001828686,75.00000003918613,68.00000003552877,53.000000027691534,49.00000002560161,22.0000000114946,78.00000004075358,17393286.87308318,0.0004480064370190784,1.0284812603743765e-08,2.575743390470875e-11,1.697414895207175e-08,3.5030110128706497e-09,3.683313050297816e-09,2.8333177309983192e-09,1.751505506435325e-09,2.627258259652987e-09,2.575743391816654e-09,1.6504091621361197,0.3406003733695179,0.3581312749400078,0.27548559610769824,0.17030018668475896,0.2554502800271384,0.25044145100699844
49,484530008011,632.9999998530183,73.9999999828173,32.99999999233744,59.999999986068076,21.999999994891628,4.999999998839007,38.999999990944254,0.0,92.99999997840553,4.999999998839007,62.99999998537148,98.99999997701232,55.99999998699687,11.999999997213616,31.99999999256964,25.999999993962835,13.999999996749217,13909445.55378341,0.00016180932704852212,3.7146310158062927e-09,1.1633053698859298e-11,7.363722989668089e-09,2.1986471485738848e-09,1.651893624854453e-09,1.884554698777615e-09,6.514510069848546e-10,5.118543626309573e-10,4.653221478463247e-10,1.9823565135633612,0.5918884376990131,0.4446992494881474,0.5073329465991541,0.17537435191081868,0.1377941336442147,0.12526739422201333
50,484530008021,458.99999971307807,29.99999998124693,13.999999991248568,27.999999982497137,24.999999984372444,23.999999984997544,1.999999998749795,6.999999995624284,30.99999998062183,0.0,28.999999981872033,69.99999995624285,65.99999995874325,41.9999999737457,66.99999995811815,18.999999988123058,4.999999996874489,5405478.4436253095,0.00022883944831348724,5.253430861191167e-09,4.2334725908186356e-11,1.9431639179710777e-08,4.106468410527113e-09,2.709422456430261e-09,4.19113786229056e-09,2.7940919081937062e-09,4.614485121107788e-09,1.0160334211613477e-09,3.698847418600048,0.7816736374819273,0.5157434309159109,0.7977906196980497,0.531860413132033,0.8783755307786607,0.19340378659346655
52,484530008023,477.9999996884776,108.99999992896247,71.99999995307613,80.99999994721064,0.0,9.999999993482795,0.0,12.999999991527634,35.999999976538064,44.999999970672576,0.0,64.99999995763817,0.0,6.999999995437957,6.999999995437957,7.999999994786236,24.99999998370699,8937278.202172298,0.001218414933975937,2.7970958080255673e-08,1.363295296860949e-10,6.516551514748366e-08,3.571833675447849e-08,1.41782710781136e-08,8.861419423820999e-09,0.0,1.908613414361446e-09,4.498874476709123e-09,2.3297562765103543,1.2769793816855914,0.5068925789897005,0.31680786186856275,0.0,0.06823553947938275,0.1608409144871165
53,484530008031,359.0000000332817,23.000000002132253,7.000000000648948,7.000000000648948,17.000000001576016,0.0,8.000000000741654,0.0,10.000000000927066,26.000000002410374,0.0,18.00000000166872,57.000000005284285,76.00000000704571,57.000000005284285,24.00000000222496,29.000000002688495,4930153.269455004,2.3765467105363314e-06,5.455800529238594e-11,4.820431699883121e-13,1.7305349804184728e-10,2.6030331181782042e-11,2.1209899481452033e-11,8.676777060594014e-12,2.7476460691881045e-11,6.41117416143891e-11,2.554828801174904e-11,3.1719176152871276,0.47711295605990217,0.38875870493769804,0.1590376520199674,0.5036192313965634,1.1751115399253145,0.4682775309476817
54,484530008032,283.9999995838643,7.999999988277867,0.0,7.999999988277867,6.999999989743134,0.0,13.999999979486269,8.9999999868126,0.0,38.9999999428546,24.999999963368335,26.9999999604378,62.999999907688206,7.999999988277867,43.99999993552827,15.999999976555735,15.999999976555735,3045591.9155377503,4.466200964744734e-05,1.0252986604097185e-09,1.4664476031603043e-11,4.1647111868728515e-09,3.3728294823266054e-10,9.091975126271719e-10,7.625527525260151e-10,9.238619886372876e-10,7.625527525260152e-10,4.692632323237016e-10,4.06194931066095,0.3289606836098657,0.8867635819048554,0.7437371977266528,0.9010662203226757,0.7437371977266529,0.45768442937024795
55,484530008033,351.0000003739169,9.000000009587612,15.000000015979355,8.000000008522322,46.000000049003354,12.000000012783484,0.0,0.0,32.00000003408929,0.0,7.000000007457032,39.00000004154632,53.00000005646039,13.000000013848775,40.00000004261161,51.0000000543298,26.00000002769755,7567536.927066634,5.100783664602204e-05,1.1709788027094132e-09,6.740348562236081e-12,2.3658623478651948e-09,5.257471884144878e-10,2.965753370543264e-10,3.1005603419315943e-10,3.57238474179075e-10,3.5723847417907497e-10,5.190068398450712e-10,2.020414325512176,0.4489809612249281,0.2532713114602158,0.26478364379931657,0.30507680698616907,0.30507680698616907,0.44322479505537765
56,484530008041,482.0000007580341,134.00000021073978,24.000000037744435,35.00000005504397,9.000000014154164,10.00000001572685,22.00000003459907,23.000000036171752,7.000000011008794,0.0,35.00000005504397,39.00000006133471,24.000000037744435,14.000000022017588,31.000000048753233,37.00000005818934,38.00000005976202,4151723.0145273837,9.562544167270731e-05,2.1952580732944747e-09,2.3032712283093613e-11,1.1101767337910703e-08,4.652607888501995e-09,1.4280281637976424e-09,1.704420711629444e-09,5.527850956636035e-10,1.0364720543692566e-09,1.7274534239487607e-09,5.0571581869871105,2.1193899455838094,0.6505058248821595,0.776410178085158,0.2518087064059972,0.4721413245112448,0.7869022075187412
57,484530008042,524.9999995602807,116.9999999020054,72.99999993885807,0.0,29.99999997487318,9.999999991624392,5.999999994974636,26.999999977385862,13.999999988274151,9.999999991624392,38.999999967335135,10.999999990786833,70.99999994053319,28.99999997571074,38.999999967335135,27.999999976548303,20.999999982411225,7123891.455028789,0.00032130929732173373,7.376246494989296e-09,4.510305910050327e-11,2.367910600793153e-08,9.92267299379988e-09,3.02190495720269e-09,2.2551529531363365e-09,3.202317193453597e-09,3.0670080162654173e-09,2.2100498940736097e-09,3.2101836650953586,1.3452198215637694,0.40968058202169333,0.3057317776281294,0.43413912423194373,0.41579521757425597,0.29961714207556683
60,484530009021,366.999999802509,6.999999996233142,0.0,27.99999998493257,8.999999995156896,68.99999996286954,45.99999997524636,20.999999988699425,0.0,0.0,20.999999988699425,74.9999999596408,32.99999998224195,57.99999996878889,0.0,0.0,0.0,7479729.700978581,0.00025111393915722147,5.764782808935295e-09,3.357259542739465e-11,1.2321142515223552e-08,1.4771941980104532e-09,4.565872975668673e-09,3.2229691592955338e-09,1.1078956485078397e-09,1.9472105337410517e-09,0.0,2.13731252739063,0.2562445536926096,0.7920286205044296,0.5590790262384209,0.19218341526945718,0.33777691168571267,0.0
