,GEOID10,Total_POP_,Less tha_1,"$10,000 _1","$15,000 _1","$20,000 _1","$25,000 _1","$30,000 _1","$35,000 _1","$40,000 _1","$45,000 _1","$50,000 _1","$60,000 _1","$75,000 _1","$100,000_1","$125,000_1","$150,000_1","$200,000_1",fullarea_income,new_area,area_acre,weight,TotPopNS,"Lessthan25,000","25,000to49,999","50,000to74,999","75,000to99,999","100,000to149,999","150,000ormore",Norm_TotPopNS,"Norm_Lessthan25,000","Norm_25,000to49,999","Norm_50,000to74,999","Norm_75,000to99,999","Norm_100,000to149,999","Norm_150,000ormore"
185,484530017422,319,17,11,18,14,0,0,3,15,0,7,40,29,11,25,55,66,4276213.266630403,4276213.266630402,98.16834863706157,0.9999999999999998,318.99999999999994,59,17,46,28,35,120,3.2495198750808734,0.6010083781497542,0.17317190556857323,0.4685828033031981,0.2852243150541206,0.3565303938176507,1.222389921660517
186,484530017451,381,7,0,0,0,30,0,9,9,0,24,22,50,113,8,22,87,26935427.45061992,3276065.131055569,75.20810677354382,0.12162662489992042,46.33974408686968,0,5,5,6,14,13,0.6161535780497901,0.0,0.06648219473274741,0.06648219473274741,0.0797786336792969,0.18615014525169277,0.17285370630514327
187,484530017452,588,10,7,25,8,56,0,17,16,42,48,65,75,53,28,88,50,9770365.893147418,269111.6841201379,6.177954180903074,0.02754366490091053,16.195674961735392,1,3,3,2,2,3,2.6215272058505232,0.16186588160383916,0.48559764481151746,0.48559764481151746,0.3237317632076783,0.3237317632076783,0.48559764481151746
188,484530017461,1228,104,40,12,30,78,42,7,22,19,36,157,187,133,117,167,62,20728777.968163084,0.000484986160767302,1.1133750247183241e-08,2.339675602257801e-11,2.8731216395725796e-08,0,0,0,0,0,0,2.580551544435316,0.0,0.0,0.0,0.0,0.0,0.0
189,484530017462,741,69,7,13,69,13,22,11,77,0,34,108,107,145,0,29,37,6290270.3428877685,321330.87925770384,7.376741948064827,0.05108379477219507,37.85309192619654,8,6,7,5,7,3,5.131410613614688,1.084489610226731,0.8133672076700482,0.9489284089483896,0.6778060063917069,0.9489284089483896,0.4066836038350241
190,484530017471,1214,167,27,24,106,0,46,124,36,84,87,237,190,39,0,24,10,11751976.437072793,10673632.021242633,245.03287468417432,0.9082414416328802,1102.6051101423166,294,263,294,172,35,30,4.499825223711214,1.199839002741734,1.0733253663982179,1.199839002741734,0.7019466274543478,0.1428379765168731,0.12243255130017694
191,484530017472,401,0,47,0,0,10,29,49,11,0,19,43,121,23,2,30,17,4716886.30362743,4677541.03853513,107.38156654121052,0.9916586361087307,397.655113079601,46,98,61,119,24,46,3.703197167709323,0.4283789246299204,0.9126333611680912,0.5680677044005465,1.108197652846968,0.22350204763300194,0.4283789246299204
192,484530017473,636,61,28,15,29,32,0,3,78,21,14,43,73,107,58,23,37,9165071.906995295,5583306.651198982,128.175083819995,0.6091939820938547,387.44737261169155,81,81,34,44,100,36,3.022797887581726,0.6319480946371279,0.6319480946371279,0.26526216318101664,0.34328044646955097,0.7801828328853431,0.2808658198387235
193,484530017481,747,12,0,40,0,11,0,0,12,12,77,102,81,114,169,55,56,26114563.37819849,37456.377168275074,0.859880100281797,0.0014343099145798929,1.07142950619118,0,0,0,0,0,0,1.2460219812507056,0.0,0.0,0.0,0.0,0.0,0.0
194,484530017482,1332,52,0,59,140,43,90,0,17,35,126,160,172,197,108,87,42,20192245.937161297,8832514.02779049,202.76662139096626,0.4374210801154792,582.6448787138183,109,80,125,75,133,56,2.8734753023792137,0.5375638221531082,0.39454225479127203,0.6164722731113625,0.3698833638668175,0.6559264985904898,0.2761795783538904
195,484530017491,478,20,0,28,0,0,10,11,18,0,51,46,132,58,40,28,25,18108316.68738064,31931.078481611425,0.7330366960884166,0.0017633377542962685,0.8428754465536163,0,0,0,0,0,0,1.1498407256434968,0.0,0.0,0.0,0.0,0.0,0.0
196,484530017492,413,0,13,11,0,63,0,0,11,0,32,39,37,54,54,47,42,4479477.357681197,4.6704133637831546e-05,1.0721793764424139e-09,1.042624616859498e-11,4.306039667629727e-09,0,0,0,0,0,0,4.016156029709831,0.0,0.0,0.0,0.0,0.0,0.0
197,484530017493,1045,0,12,0,12,33,0,19,14,45,98,183,187,168,52,198,12,10942656.836324373,4.404546950809163e-05,1.0111448463749225e-09,4.025116584290736e-12,4.2062468305838185e-09,0,0,0,0,0,0,4.159885545244804,0.0,0.0,0.0,0.0,0.0,0.0
198,484530017494,973,14,12,0,38,29,9,95,32,56,58,153,88,123,115,138,0,12285110.638566613,0.0005254723276356872,1.2063184748294012e-08,4.277310502895052e-11,4.1618231193168855e-08,0,0,0,0,0,0,3.4500202112095275,0.0,0.0,0.0,0.0,0.0,0.0
199,484530017501,530,19,0,7,11,18,13,44,8,11,30,95,105,114,0,25,24,12696795.188361118,0.0003657824336187332,8.397209219897457e-09,2.8809036311307767e-11,1.5268789244993118e-08,0,0,0,0,0,0,1.8183171152641084,0.0,0.0,0.0,0.0,0.0,0.0
200,484530017502,242,15,16,17,0,1,0,25,22,15,15,15,2,31,8,33,18,4952020.28341708,346566.50187900476,7.9560721276171895,0.06998487123317292,16.936338838427847,3,4,2,0,2,3,2.1287311837757574,0.3770704880347141,0.5027606507129522,0.2513803253564761,0.0,0.2513803253564761,0.3770704880347141
201,484530017503,976,67,0,9,47,64,20,38,60,53,99,92,154,138,71,38,18,10344321.395019522,5485196.953050793,125.9227950654452,0.5302616521265232,517.5353724754866,65,124,101,81,110,29,4.109941906916144,0.5161893044560986,0.9847303654239419,0.80207876538563,0.643251287091446,0.8735511306180129,0.23029984352656704
202,484530017511,309,4,0,11,0,0,0,4,32,13,39,16,28,23,9,46,73,6460824.771972514,708.7997015821488,0.016271802148350525,0.00010970730929849218,0.03389955857323409,0,0,0,0,0,0,2.0833315366159666,0.0,0.0,0.0,0.0,0.0,0.0
203,484530017512,660,11,12,15,5,30,0,5,0,16,48,37,117,48,60,99,144,10008717.798274329,7353905.519141372,168.82244075163848,0.7347500116757523,484.9350077059965,31,37,62,85,79,178,2.872455850933964,0.18362487748655024,0.21916517635491478,0.3672497549731005,0.5034875673018313,0.4679472684334667,1.0543621997614818
204,484530017521,834,181,69,41,78,32,85,49,62,67,54,35,70,0,0,11,0,2526888.4938714397,242240.2466651667,5.56107086008188,0.09586503213445363,79.95143680013433,35,28,8,6,0,1,14.37698580214767,6.293751847550575,5.03500147804046,1.4385718508687029,1.078928888151527,0.0,0.17982148135858786
205,484530017522,741,179,0,47,29,17,36,86,28,11,65,106,55,45,37,0,0,4821573.46519315,3800603.4403625797,87.24984941144581,0.7882496176401886,584.0929666713798,201,140,134,43,64,0,6.69448681701399,2.3037289044722633,1.6045872966473476,1.5358192696481756,0.4928375268273996,0.7335256213245017,0.0
207,484530017531,720,37,21,11,18,0,12,15,45,80,67,119,141,51,30,35,24,25387460.256207306,24963028.5217054,573.0722801126125,0.9832818355905399,707.9629216251888,85,149,182,138,79,58,1.2353815499260745,0.1483233493396277,0.26000210648946503,0.3175864656448499,0.24080732010433673,0.13785346585683045,0.10120887366704008
208,484530017541,1049,16,23,31,84,52,27,145,87,56,80,117,89,96,14,37,95,6198998.100629121,1264.6325589403782,0.02903196875437048,0.0002040059600618419,0.21400225210487214,0,0,0,0,0,0,7.371262139177391,0.0,0.0,0.0,0.0,0.0,0.0
209,484530017542,620,0,12,33,0,16,13,0,12,52,63,69,118,70,43,63,56,20646550.313316558,14222744.773369193,326.5092923179337,0.6888678523789926,427.09806847497543,30,64,90,81,77,81,1.308073241784172,0.0918809991195838,0.1960127981217788,0.2756429973587514,0.24807869762287627,0.2358278977402651,0.24807869762287627
210,484530017543,680,6,15,0,0,66,0,70,26,25,51,80,74,69,32,45,109,7874859.987265268,260059.8321648233,5.970152253554254,0.03302405789885481,22.45635937122127,0,6,4,2,3,5,3.7614383046683884,0.0,1.0049994950175645,0.669999663345043,0.3349998316725215,0.5024997475087822,0.8374995791813038
211,484530017551,803,22,33,0,8,21,0,5,21,7,13,16,77,43,87,99,344,13351693.498759616,693406.2091342089,15.918416187654014,0.05193395198883399,41.702963447033696,3,2,1,3,6,23,2.619793511830507,0.18846096022585063,0.12564064015056708,0.06282032007528354,0.18846096022585063,0.37692192045170125,1.4448673617315215
212,484530017552,856,6,10,6,7,28,7,0,7,18,21,22,67,35,62,163,391,43210897.696934335,9959955.33297585,228.64911232726928,0.230496376234333,197.30489805658905,6,13,9,15,22,127,0.8629156529336675,0.02624108153725128,0.05685567666404444,0.03936162230587692,0.0656027038431282,0.09621729896992136,0.5554362258718187
213,484530017561,852,7,6,0,0,9,18,6,9,45,28,65,93,136,153,133,137,12378822.627165096,806408.0136172397,18.512580661552793,0.06514416095175257,55.50282513089319,0,5,6,6,18,17,2.998113885124741,0.0,0.27008660172290705,0.32410392206748845,0.32410392206748845,0.9723117662024653,0.9182944458578839
214,484530017562,859,46,0,0,7,19,27,32,8,41,146,131,93,100,69,113,27,10096785.208034612,6849644.75227685,157.24620643427113,0.678398580453725,582.7443806097498,35,86,187,63,114,94,3.7059360211232617,0.2225808863289175,0.5469130349796258,1.1892178783859306,0.4006455953920515,0.7249777440427599,0.5977886661405213
215,484530017571,284,0,7,0,0,0,0,0,17,33,0,17,6,46,0,50,101,9492093.811414072,2498028.0073848795,57.34683212545637,0.2631693340810692,74.74009087902365,1,13,4,1,12,39,1.3032993821788872,0.01743775484951501,0.22669081304369512,0.06975101939806004,0.01743775484951501,0.2092530581941801,0.6800724391310854
216,484530017572,727,55,19,18,7,15,48,25,30,23,38,56,95,47,50,63,123,14151215.542259004,5639242.889607536,129.45920315903433,0.39849883374098655,289.7086521296972,39,56,37,37,38,74,2.2378374426869,0.3012532060164962,0.43256870607496883,0.28580432365667585,0.28580432365667585,0.293528764836586,0.5716086473133517
217,484530017601,2023,14,0,73,30,0,31,15,9,75,75,196,230,157,153,315,643,121544639.8205953,112907240.12725389,2591.9935750058285,0.92893639977797,1879.2383367508335,108,120,251,213,287,889,0.7250165875687434,0.041666769949364996,0.046296411054849995,0.09683665978972791,0.08217612962235875,0.11072558310618291,0.34297924523134704
218,484530017602,481,0,0,6,9,8,7,0,12,0,33,7,44,86,75,43,146,6626747.167703547,6626747.167703547,152.1291819950309,1.0,481.0,15,27,40,44,161,189,3.1617865401768297,0.09860041185582628,0.1774807413404873,0.26293443161553676,0.28922787477709044,1.0583110872525354,1.2423651893834111
219,484530017611,674,38,0,9,25,0,5,25,45,19,37,149,73,57,24,15,147,91556934.9330284,34065318.71252126,782.0321100211493,0.37206705027248005,250.77319188365155,26,34,69,27,30,60,0.3206686639463815,0.03324671668442982,0.04347647566425438,0.08823167120098684,0.03452543655690789,0.0383615961743421,0.0767231923486842
220,484530017612,1007,8,0,25,0,29,16,0,7,58,23,116,64,115,41,114,384,63640184.30707779,58050299.090022825,1332.6514942613137,0.9121642201712907,918.5493697124898,30,100,126,58,142,454,0.6892645028861353,0.022511511921298633,0.07503837307099544,0.09454835006945425,0.043522256381177356,0.10655448976081353,0.3406742137423193
221,484530017651,482,0,0,14,8,20,10,18,0,10,9,36,8,118,30,106,89,70606213.14619,70606213.14619,1620.8956185994032,1.0,482.0,22,58,45,8,148,195,0.2973664648538507,0.01357274320909692,0.03578268664216461,0.027762429291334607,0.004935542985126153,0.09130754522483382,0.12030386026244996
222,484530017652,513,6,0,4,16,4,0,0,26,3,32,18,32,81,33,92,158,32938.45283869711,32938.45283869711,0.7561628291711916,1.0,513.0,26,33,50,32,114,250,678.4253076315383,34.38412865189083,43.64139405816913,66.12332433055929,42.31892757155794,150.76117947367518,330.6166216527964
223,484530017691,678,14,0,0,21,0,17,34,0,15,83,116,84,46,175,15,52,25079950.69991003,24247824.601368364,556.6534573316887,0.9668210632270242,655.5046808679224,33,63,192,81,213,64,1.177581262155589,0.05928284386876007,0.11317633829490559,0.3449183643273313,0.1455124349505929,0.38264381042563317,0.11497278810911044
224,484530017692,1236,0,14,14,0,0,55,43,0,16,67,145,149,230,127,171,200,31864760.517652884,31864760.51765288,731.5142451251809,0.9999999999999999,1235.9999999999998,27,113,211,148,356,370,1.689645838391689,0.03690973918816797,0.15447409363936965,0.288442776618646,0.20232005184625407,0.4866617463328814,0.5058001296156351
225,484530017701,2354,17,0,0,13,30,20,33,17,23,75,158,236,334,264,445,683,53544463.53894226,10248467.476233039,235.2724397665987,0.19140106742837099,450.5581127263853,5,23,44,45,114,215,1.9150484143971986,0.02125195796396822,0.0977590066342538,0.18701723008292032,0.19126762167571396,0.4845446415784754,0.9138341924506334
226,484530017702,634,0,0,0,0,0,18,0,22,0,0,30,86,110,55,162,147,53615780.76231278,18405466.49768594,422.5313704702925,0.34328450012283285,217.64237307787602,0,13,10,29,56,106,0.515091631742354,0.0,0.0307669463347314,0.02366688179594723,0.06863395720824697,0.1325345380573045,0.25086894703704066
227,484530017703,889,0,61,0,0,0,0,55,0,0,17,12,89,130,130,149,246,11761466.578916507,5754814.556192052,132.11236354894518,0.4892939598628013,434.98233031803034,29,26,14,43,127,193,3.2925179645043396,0.21951011412535995,0.19680217128480545,0.10597039992258755,0.3254805140479475,0.9613029135834729,1.4608776560756713
228,484530017721,212,4,10,18,0,3,3,0,14,4,9,13,53,35,17,14,9,4158183.7958199587,4158183.7958199587,95.4587648259862,1.0,212.0,32,24,22,53,52,23,2.220854212669306,0.33522327738404617,0.2514174580380346,0.23046600320153174,0.5552135531673265,0.544737825749075,0.2409417306197832
229,484530017722,718,15,20,19,6,6,0,9,55,66,35,100,131,150,38,54,8,7686556.880417639,4824087.744112415,110.74581598054213,0.6276006044269726,450.61723397856633,37,85,84,82,117,38,4.068932356394747,0.3340984006700609,0.7675233528906805,0.7584936663860842,0.7404342933768917,1.0564733210377601,0.34312808717465715
230,484530017741,91,0,0,0,0,3,0,1,0,3,3,13,6,13,20,9,14,1272493.032288423,9.7705389333555e-06,2.243007101321281e-10,7.678265173510916e-12,6.987221307894934e-10,0,0,0,0,0,0,3.115113324330981,0.0,0.0,0.0,0.0,0.0,0.0
231,484530017742,1732,27,6,15,40,25,35,35,55,44,76,69,413,408,121,89,262,27974634.033775758,6956104.693395714,159.6901903901679,0.2486575761812332,430.6749219458959,21,48,36,102,131,87,2.6969403749449876,0.13150463374544868,0.300582019989597,0.22543651499219775,0.6387367924778936,0.8203384295549417,0.5448049112311445
232,484530017743,523,0,0,0,0,10,0,0,10,0,23,15,58,89,44,148,123,10287156.813573044,5994663.366667263,137.618534588321,0.5827327681792316,304.7692377577381,0,11,22,33,77,157,2.2145944125145647,0.0,0.07993109382326989,0.15986218764653978,0.2397932814698097,0.5595176567628892,1.1408347027503067
233,484530017751,1294,15,4,5,18,20,0,7,32,14,24,26,51,174,170,325,403,113559492.27106592,98981359.64008123,2272.29934894585,0.8716255916662011,1127.8835156160642,36,63,43,44,299,634,0.4963622051554539,0.01584298301924915,0.027725220283686014,0.01892356305076982,0.019363645912415628,0.1315847756320971,0.27901253428344336
234,484530017761,633,36,29,5,11,12,39,0,40,66,29,97,34,90,19,80,32,14888615.896182036,0.0005383705180637532,1.23592864569273e-08,3.6159876903118327e-11,2.28892020796739e-08,0,0,0,0,0,0,1.8519841059954274,0.0,0.0,0.0,0.0,0.0,0.0
235,484530017762,548,0,0,0,10,11,23,18,8,23,29,64,126,120,48,41,27,6729057.233910251,2.6477876417629886e-05,6.078484026085833e-10,3.934856770752061e-12,2.1563015103721295e-09,0,0,0,0,0,0,3.5474330460002115,0.0,0.0,0.0,0.0,0.0,0.0
236,484530017771,1541,41,14,10,53,47,0,21,81,50,164,123,331,389,134,75,8,19292736.36814853,3007378.2528979224,69.03990479563642,0.15588137397984522,240.2131973029415,18,31,44,51,81,12,3.479338478434922,0.2607187836263886,0.4490156829121137,0.6373125821978388,0.7387032202747678,1.1732345263187487,0.1738125224175924
237,484530017772,810,28,11,31,11,32,35,35,36,23,42,80,167,106,71,83,19,9503685.938582398,347880.14222446707,7.986229160341301,0.03660475992921522,29.649855542664326,2,5,4,6,6,3,3.712622684295376,0.2504310807823761,0.6260777019559403,0.5008621615647522,0.7512932423471284,0.7512932423471284,0.3756466211735642
238,484530017811,454,6,8,0,18,0,25,10,6,11,17,10,57,77,35,64,110,13216383.332427891,6942454.700314877,159.37682966746732,0.5252915662094015,238.4823710590683,16,27,14,29,58,91,1.4963427968585596,0.10039100434726485,0.16940981983600942,0.08784212880385674,0.18195869537941753,0.36391739075883506,0.5709738372250688
239,484530017812,468,17,0,3,0,16,4,11,25,36,23,36,54,40,33,96,61,13428667.729088375,4621615.126337259,106.09768425934938,0.3441603604746429,161.06704870213287,6,31,20,18,25,54,1.5181014536416666,0.05655165842577075,0.29218356853314886,0.1885055280859025,0.16965497527731224,0.23563191010737813,0.5089649258319368
240,484530017821,552,10,9,31,18,7,17,9,33,38,24,23,28,100,25,51,114,8675520.468826914,0.0006815742979988334,1.5646792883352467e-08,7.856292892719029e-11,4.336673676780904e-08,0,0,0,0,0,0,2.7716054715563745,0.0,0.0,0.0,0.0,0.0,0.0
241,484530017822,610,0,0,17,0,0,0,19,0,10,0,22,70,33,43,103,293,14836041.526743546,0.0008938862476550974,2.0520804583450352e-08,6.025099390856868e-11,3.6753106284226894e-08,0,0,0,0,0,0,1.7910168256203556,0.0,0.0,0.0,0.0,0.0,0.0
242,484530017823,623,7,0,0,0,0,23,6,56,0,8,18,102,97,24,89,184,13758026.546101753,0.0006926131115909838,1.5900209173346736e-08,5.034247530124378e-11,3.1363362112674874e-08,0,0,0,0,0,0,1.972512548152434,0.0,0.0,0.0,0.0,0.0,0.0
243,484530017831,138,1,4,0,10,2,3,1,0,0,3,2,12,23,14,14,44,7065278.976843042,0.00028439997289808616,6.52892499766038e-09,4.025318374974682e-11,5.554939357465061e-09,0,0,0,0,0,0,0.850819906715984,0.0,0.0,0.0,0.0,0.0,0.0
244,484530017832,415,6,18,0,8,0,28,33,21,4,28,25,20,31,52,25,112,3561979.3170829727,2055088.832761689,47.17834785954291,0.5769513660300173,239.4348169024572,18,49,30,11,47,79,5.075099654089009,0.3815309525799574,1.0386120375787729,0.6358849209665957,0.2331578043544184,0.9962197095143331,1.6744969585453686
245,484530017841,489,5,7,5,8,21,17,43,18,8,11,24,49,36,52,78,99,2641007.579372869,2641007.579372869,60.629191445658144,1.0,489.0,25,107,35,49,88,177,8.065421760379074,0.41234262578625125,1.7648264383651553,0.5772796761007517,0.8081915465410524,1.4514460427676044,2.9193857905666585
246,484530017842,132,1,0,3,0,1,0,2,0,1,6,6,8,4,9,25,63,10062478.631041294,3071973.0391210313,70.522797041346,0.3052898944445395,40.29826606667922,1,1,3,2,3,26,0.5714218346026919,0.014179811946677633,0.014179811946677633,0.0425394358400329,0.028359623893355265,0.0425394358400329,0.36867511061361846
247,484530017851,407,0,5,0,3,11,20,7,18,24,52,70,107,17,22,38,7,8361546.220037033,2857516.9409942823,65.59956246543348,0.3417450392305105,139.09023096681776,2,27,41,36,13,15,2.120292052864055,0.030488008224961324,0.41158811103697784,0.6250041686117072,0.5487841480493039,0.1981720534622486,0.22866006168720993
248,484530017852,774,35,10,7,51,12,64,0,78,32,74,232,26,0,20,49,71,3943277.091220535,667694.488039313,15.328156291076974,0.16932477038600557,131.05737227876833,17,31,51,4,3,20,8.550106731039868,1.109070111054143,2.0224219672163786,3.3272103331624288,0.2609576731892101,0.19571825489190758,1.3047883659460506
250,484530017862,425,35,0,9,64,32,0,11,20,24,13,0,99,17,26,64,0,3721923.0534373717,2365671.899683678,54.30835398722861,0.6356047305972294,270.1320105038225,68,55,8,62,27,40,4.974041573186843,1.2521093903157363,1.0127355362847867,0.14730698709596898,1.1416291499937596,0.4971610814488953,0.7365349354798449
251,484530017863,917,26,8,8,0,21,88,40,16,43,179,138,117,87,32,101,0,13322146.567599468,10620330.227226505,243.80923386654052,0.7971936184110151,731.0265480829008,33,165,252,93,94,80,2.9983546418223836,0.1353517234628774,0.676758617314387,1.033594979171064,0.3814457661226545,0.3855473335003175,0.32812539021303616
254,484530018042,904,50,0,0,16,14,40,34,32,74,171,174,66,54,76,82,21,8091149.813821008,0.00021333119228597684,4.897410291229955e-09,2.6365992126554402e-11,2.383485688240518e-08,0,0,0,0,0,0,4.866828683944959,0.0,0.0,0.0,0.0,0.0,0.0
256,484530018051,660,103,84,20,69,18,0,51,31,59,47,28,57,30,7,43,0,8291490.86163232,805796.4063778394,18.498540091318628,0.09718353669139844,64.14113421632297,26,15,7,5,3,4,3.4673619593594,1.4055163202960979,0.8108748001708257,0.3784082400797187,0.2702916000569419,0.16217496003416515,0.21623328004555353
257,484530018052,1166,119,124,128,85,81,91,70,10,35,110,91,75,74,36,0,37,8106053.767230803,0.00012456906126464976,2.859712150244485e-09,1.5367411177091804e-11,1.7918401432489045e-08,0,0,0,0,0,0,6.265805959161711,0.0,0.0,0.0,0.0,0.0,0.0
258,484530018061,313,0,0,0,33,46,0,0,26,39,0,41,29,44,0,0,55,5615150.454792037,0.00017003097244352745,3.90337402303782e-09,3.028075094558169e-11,9.477875045967069e-09,0,0,0,0,0,0,2.428123718103464,0.0,0.0,0.0,0.0,0.0,0.0
260,484530018063,823,12,37,85,130,47,154,54,17,71,81,73,15,35,0,0,0,5681570.971896522,0.0001258793865872576,2.889793080515556e-09,2.2155736012083782e-11,1.823417073794495e-08,0,0,0,0,0,0,6.309853415072843,0.0,0.0,0.0,0.0,0.0,0.0
261,484530018064,273,87,0,42,19,18,0,0,0,0,0,35,21,45,0,0,0,4988769.832589561,181229.02570084852,4.160445952728387,0.03632739769170239,9.917379569834752,5,0,1,0,1,0,2.3837299372513217,1.2017942443696548,0.0,0.24035884887393094,0.0,0.24035884887393094,0.0
262,484530018111,701,6,85,81,100,52,87,43,9,0,27,52,17,92,16,21,0,8497308.487335222,422637.71845115244,9.702426961688532,0.04973783393660135,34.86622158955755,13,9,3,0,5,1,3.5935567180492036,1.3398709468602468,0.92760296321094,0.30920098773698,0.0,0.5153349795616333,0.10306699591232667
263,484530018112,603,7,50,64,6,34,52,101,29,20,13,67,54,35,34,18,4,6940231.252958173,4693777.450763232,107.75430327739284,0.6763142724909315,407.8175063120317,85,159,54,36,46,14,3.7846980947218745,0.7888316050003475,1.4755791199418267,0.501140078470809,0.33409338564720603,0.42689710388254104,0.129925205529469
264,484530018121,906,149,41,83,60,115,69,27,16,67,18,90,113,20,15,9,0,7461440.153532986,4295377.54709744,98.60829997928008,0.5756767405101524,521.5631269021981,191,169,62,65,20,5,5.289241646106776,1.9369566257620665,1.7138516741036087,0.6287503183101997,0.6591737208090802,0.20282268332587086,0.050705670831467715
265,484530018122,1195,158,114,76,204,33,89,139,158,0,0,155,34,0,10,14,0,4796896.016075252,3.570231210229917e-05,8.196123072153161e-10,7.442794670273105e-12,8.89413963097636e-09,0,0,0,0,0,0,10.85164235904992,0.0,0.0,0.0,0.0,0.0,0.0
266,484530018123,880,154,96,72,48,46,58,32,33,0,23,74,76,95,20,40,0,12859300.76531828,0.0005187839594693708,1.1909640942823021e-08,4.0343092438473684e-11,3.550192134585684e-08,0,0,0,0,0,0,2.9809396871238993,0.0,0.0,0.0,0.0,0.0,0.0
267,484530018131,1352,139,87,91,105,97,189,66,83,69,80,98,111,46,6,11,59,13855923.174586631,182902.80040555654,4.198870532726275,0.013200333034540886,17.846850262699277,5,6,2,1,0,0,4.250393081567947,1.1907964203777346,1.4289557044532817,0.47631856815109386,0.23815928407554693,0.0,0.0
268,484530018132,1011,93,70,70,126,57,50,34,40,60,116,56,59,63,29,39,34,24164514.589710496,1973027.701608596,45.29448350800266,0.0816497966174223,82.54794438021395,29,19,14,4,7,5,1.8224723627906987,0.640254568635853,0.419477131175214,0.30908841244489454,0.08831097498425558,0.15454420622244727,0.11038871873031947
270,484530018172,706,115,57,51,70,11,15,37,11,26,18,55,101,91,11,15,7,10824279.401528167,2263476.773119067,51.96227670153964,0.20911108159306294,147.63242360470244,61,20,15,21,21,4,2.8411461732647307,1.1739285472492118,0.3848946056554793,0.2886709542416095,0.40413933593825324,0.40413933593825324,0.07697892113109586
271,484530018173,782,0,17,27,38,14,42,0,16,39,119,24,143,63,46,124,70,11918430.142331244,242872.60997368168,5.575587924097376,0.02037790271648778,15.935519924293443,1,2,2,2,2,3,2.8580878180435514,0.17935328320768765,0.3587065664153753,0.3587065664153753,0.3587065664153753,0.3587065664153753,0.538059849623063
272,484530018181,661,0,130,77,71,0,25,44,13,0,9,82,47,19,24,52,56,10549985.787364004,6073846.660716601,139.4363328906474,0.575720838220598,380.5514740638153,160,47,52,27,24,62,2.7292131553851307,1.1474771078889432,0.33707140044237704,0.3729300600639065,0.19363676195625915,0.17212156618334146,0.44464737930696546
273,484530018182,885,20,65,40,34,65,120,55,12,81,118,122,89,49,15,0,0,10103159.994746737,54431.61866991862,1.2495780227254045,0.00538758355783943,4.768011448687895,0,1,1,0,0,0,3.8156972689777118,0.0,0.8002701566557165,0.8002701566557165,0.0,0.0,0.0
274,484530018183,586,0,0,58,22,15,28,19,17,0,54,81,73,33,97,46,43,7083520.546362488,918845.3351330695,21.093786389648063,0.12971591302927932,76.01352503515768,10,10,17,9,16,11,3.6035979331080124,0.47407325623187196,0.47407325623187196,0.8059245355941824,0.4266659306086848,0.7585172099709951,0.5214805818550592
275,484530018191,1090,20,113,53,140,52,116,93,60,63,102,44,111,32,37,24,15,7395429.399870234,8.891532138477487e-05,2.0412149078231146e-09,1.2023009966985155e-11,1.310508086401382e-08,0,0,0,0,0,0,6.420235720299504,0.0,0.0,0.0,0.0,0.0,0.0
276,484530018192,305,39,17,42,65,0,49,30,16,0,0,19,13,9,0,6,0,2241596.214708553,0.00016004353441306882,3.674093994790377e-09,7.139712913633613e-11,2.1776124386582518e-08,0,0,0,0,0,0,5.926937203419299,0.0,0.0,0.0,0.0,0.0,0.0
277,484530018201,877,56,92,89,181,32,64,40,40,28,140,31,24,48,0,0,0,8260911.994080087,4689126.068313681,107.64752222942334,0.5676281349654844,497.8098743647298,237,115,97,13,27,0,4.624443406173108,2.2016298665462517,1.0683014120372107,0.9010890171096474,0.1207645074476847,0.25081859239134513,0.0
278,484530018202,985,158,84,107,57,58,128,123,82,14,70,20,32,0,40,0,0,5009222.385957338,4978731.325953974,114.29594412199206,0.9939130153037643,979.0043200742078,403,402,89,31,39,0,8.5655210917133,3.5259343898490743,3.5171851730008137,0.778680299495205,0.27122572229608266,0.3412194570821685,0.0
279,484530018203,1024,124,11,103,24,31,28,59,104,66,116,107,134,90,0,27,0,7993490.254832915,256388.866169873,5.885878470382759,0.03207470804319286,32.84450103622949,8,9,7,4,2,0,5.580220726863497,1.3591853858783052,1.5290835591130933,1.1892872126435172,0.6795926929391526,0.3397963464695763,0.0
280,484530018211,740,70,10,69,69,20,42,19,42,27,75,30,56,100,84,0,13,5929527.953799663,2740.6341579238906,0.06291630298264211,0.0004622010688334275,0.3420287909367363,0,0,0,0,0,0,5.436250617444864,0.0,0.0,0.0,0.0,0.0,0.0
281,484530018212,459,6,5,29,25,12,12,7,0,23,45,108,66,56,27,25,13,5929432.0358760785,0.00016820915976722972,3.861550958843658e-09,2.836851130925842e-11,1.3021146690949615e-08,0,0,0,0,0,0,3.371999186267064,0.0,0.0,0.0,0.0,0.0,0.0
282,484530018213,784,36,26,31,62,70,32,67,0,48,69,126,124,40,19,21,0,16813887.695253257,9100206.92583386,208.91200472529525,0.541231575396031,424.32555511048827,83,117,105,67,31,11,2.0311209768363807,0.3972964603405114,0.5600444079498775,0.5026039558524542,0.32070919087728034,0.1483878345850103,0.0526537477559714
